Timestamp,Volt,Amp,Watt,Watt-Hour
1466091514,5.000,2.163,10.736,0.000
1466091515,5.000,2.120,10.519,0.000
1466091516,5.000,2.107,10.450,0.000
1466091517,5.000,2.220,11.015,0.000
1466091518,5.000,1.928,9.568,0.000
1466091519,5.000,2.143,10.629,0.000
1466091520,5.010,2.020,10.026,0.000
1466091521,5.000,2.103,10.435,0.000
1466091522,5.000,2.229,11.057,0.000
1466091523,5.000,1.970,9.775,0.000
1466091524,5.010,2.185,10.847,0.000
1466091525,5.000,2.016,10.007,0.000
1466091526,5.000,1.950,9.683,0.000
1466091527,5.000,1.948,9.664,0.000
1466091528,5.000,2.214,10.988,0.000
1466091529,5.000,2.086,10.351,0.000
1466091530,5.000,1.985,9.851,0.000
1466091531,5.000,2.143,10.633,0.000
1466091532,5.000,2.118,10.507,0.000
1466091533,5.000,2.060,10.221,0.000
1466091534,5.000,2.173,10.782,0.000
1466091535,5.000,1.971,9.782,0.000
1466091536,5.010,2.102,10.431,0.000
1466091537,5.000,1.991,9.885,0.000
1466091538,5.000,2.108,10.462,0.000
1466091539,5.000,1.973,9.790,0.000
1466091540,5.000,2.166,10.740,0.000
1466091541,5.000,2.161,10.721,0.000
1466091542,5.000,2.194,10.893,0.000
1466091543,5.010,2.095,10.400,0.000
1466091544,5.000,2.108,10.462,0.000
1466091545,5.000,2.131,10.576,0.000
1466091546,5.000,2.148,10.660,0.000
1466091547,5.000,2.174,10.786,0.000
1466091548,5.000,2.158,10.702,0.000
1466091549,5.000,2.172,10.782,0.000
1466091550,5.000,2.097,10.404,0.000
1466091551,5.000,2.176,10.794,0.000
1466091552,5.000,2.218,11.004,0.000
1466091553,5.000,2.178,10.801,0.000
1466091554,5.000,2.029,10.065,0.000
1466091555,5.000,2.116,10.500,0.000
1466091556,5.000,2.042,10.133,0.000
1466091557,5.000,2.078,10.851,0.000
1466091558,5.000,2.186,10.847,0.000
1466091559,5.000,2.027,10.061,0.000
1466091560,5.000,2.165,10.744,0.000
1466091561,5.000,2.049,10.175,0.000
1466091562,5.010,2.150,10.671,0.000
1466091563,5.000,2.158,10.702,0.000
1466091564,5.000,2.137,10.603,0.000
1466091565,5.000,2.008,9.965,0.000
1466091566,5.000,2.037,10.114,0.000
1466091567,5.000,2.015,10.000,0.000
1466091568,5.000,2.072,10.282,0.000
1466091569,5.000,2.177,10.797,0.000
1466091570,5.000,2.205,10.939,0.000
1466091571,5.000,2.021,10.023,0.000
1466091572,5.000,2.114,10.492,0.000
1466091573,5.000,2.139,10.618,0.000
1466091574,5.010,1.935,9.603,0.000
1466091575,5.000,2.215,10.996,0.000
1466091576,5.000,2.165,10.736,0.000
1466091577,5.000,2.150,10.671,0.000
1466091578,5.000,2.009,9.973,0.000
1466091579,5.010,2.167,10.752,0.000
1466091580,5.000,2.219,11.007,0.000
1466091581,5.000,2.181,10.824,0.000
1466091582,5.000,2.194,10.885,0.000
1466091583,5.000,2.035,10.095,0.000
1466091584,5.000,2.057,10.210,0.000
1466091585,5.000,2.107,10.454,0.000
1466091586,5.000,2.170,10.767,0.000
1466091587,5.000,2.180,10.813,0.000
1466091588,5.000,1.996,9.908,0.000
1466091589,5.000,2.047,10.160,0.000
1466091590,5.000,2.144,10.637,0.000
1466091591,5.000,1.970,9.778,0.000
1466091592,5.010,2.092,10.378,0.000
1466091593,5.000,2.055,10.198,0.000
1466091594,5.000,2.070,10.271,0.000
1466091595,5.000,2.164,10.736,0.000
1466091596,5.000,2.110,10.473,0.000
1466091597,5.000,2.179,10.813,0.000
1466091598,5.000,2.111,10.481,0.000
1466091599,5.000,2.194,10.881,0.000
1466091600,5.000,1.963,9.736,0.000
1466091601,5.000,2.146,10.641,0.000
1466091602,5.000,2.111,10.469,0.000
1466091603,5.000,1.985,9.855,0.000
1466091605,5.000,2.024,10.042,0.000
1466091606,5.000,2.057,10.210,0.000
1466091607,5.000,2.025,10.053,0.000
1466091608,5.010,2.086,10.355,0.000
1466091609,5.000,2.171,10.771,0.000
1466091610,5.000,2.147,10.652,0.000
1466091611,5.000,2.089,10.362,0.000
1466091612,5.010,2.040,10.126,0.000
1466091613,5.010,1.920,9.534,0.000
1466091614,5.000,2.153,10.679,0.000
1466091615,5.000,2.053,10.194,0.000
1466091616,5.000,2.222,11.019,0.000
1466091617,5.000,2.139,10.614,0.000
1466091618,5.000,2.026,10.057,0.000
1466091619,5.000,2.158,10.710,0.000
1466091620,5.000,2.202,10.923,0.000
1466091621,5.000,2.079,10.320,0.000
1466091622,5.000,2.184,10.839,0.000
1466091623,5.000,2.051,10.175,0.000
1466091624,5.000,2.073,10.286,0.000
1466091625,5.000,2.016,10.004,0.000
1466091626,5.000,2.160,10.717,0.000
1466091627,5.000,2.171,10.767,0.000
1466091628,5.000,2.215,10.996,0.000
1466091629,5.000,2.067,10.255,0.000
1466091630,5.000,2.091,10.378,0.000
1466091631,5.000,2.064,10.252,0.000
1466091632,5.000,2.169,10.759,0.000
1466091633,5.000,2.147,10.656,0.000
1466091634,5.000,2.156,10.694,0.000
1466091635,5.000,2.016,10.004,0.000
1466091636,5.000,2.166,10.740,0.000
1466091637,5.000,1.992,9.885,0.000
1466091638,5.000,2.073,10.294,0.000
1466091639,5.000,2.169,10.763,0.000
1466091640,5.000,2.016,10.007,0.000
1466091641,5.000,2.113,10.484,0.000
1466091642,5.000,2.156,10.694,0.000
1466091643,5.000,2.104,10.446,0.000
1466091644,5.000,2.188,10.858,0.000
1466091645,5.000,2.070,10.282,0.000
1466091646,5.000,2.155,10.687,0.000
1466091647,5.000,2.047,10.160,0.000
1466091648,5.000,2.132,10.580,0.000
1466091649,5.000,2.090,10.374,0.000
1466091650,5.000,2.185,10.836,0.000
1466091651,5.000,2.191,10.874,0.000
1466091652,5.000,2.203,10.931,0.000
1466091653,5.000,2.154,10.691,0.000
1466091654,5.000,1.833,9.103,0.000
1466091655,5.000,2.015,10.000,0.000
1466091656,5.000,2.256,11.191,0.000
1466091657,5.000,2.080,10.324,0.000
1466091658,5.000,1.948,9.668,0.000
1466091659,5.000,2.003,9.942,0.000
1466091660,5.000,2.083,10.336,0.000
1466091661,5.000,2.108,10.465,0.000
1466091662,5.000,2.211,10.973,0.000
1466091663,5.000,2.062,10.240,0.000
1466091664,5.000,2.171,10.778,0.000
1466091665,5.000,2.139,10.614,0.000
1466091666,5.000,1.998,9.908,0.000
1466091667,5.000,2.220,11.011,0.000
1466091668,5.000,2.197,10.897,0.000
1466091669,5.000,2.208,10.954,0.000
1466091670,5.000,2.030,10.072,0.000
1466091671,5.000,2.149,10.664,0.000
1466091672,5.000,2.086,10.355,0.000
1466091673,5.000,2.129,10.565,0.000
1466091674,5.000,2.003,9.942,0.000
1466091675,5.000,2.157,10.702,0.000
1466091676,5.000,1.936,9.614,0.000
1466091677,5.000,2.115,10.496,0.000
1466091678,5.000,2.112,10.481,0.000
1466091679,5.000,2.011,9.981,0.000
1466091680,5.000,2.055,10.202,0.000
1466091681,5.000,2.048,10.168,0.000
1466091682,5.000,1.964,9.752,0.000
1466091683,5.000,2.167,10.752,0.000
1466091684,5.000,2.098,10.404,0.000
1466091685,5.000,2.093,10.381,0.000
1466091686,5.000,1.888,9.366,0.000
1466091687,5.000,2.135,10.599,0.000
1466091688,5.000,2.046,10.149,0.000
1466091689,5.000,2.006,9.958,0.000
1466091690,5.000,2.182,10.828,0.000
1466091691,5.000,2.174,10.790,0.000
1466091692,5.000,1.975,9.801,0.000
1466091693,5.000,1.953,9.691,0.000
1466091694,5.000,2.165,10.740,0.000
1466091695,5.000,2.122,10.530,0.000
1466091696,5.000,2.054,10.194,0.000
1466091697,5.000,2.177,10.801,0.000
1466091698,5.000,2.190,10.870,0.000
1466091699,5.000,2.015,10.004,0.000
1466091700,5.000,2.014,9.992,0.000
1466091701,5.000,2.063,10.240,0.000
1466091702,5.000,2.172,10.775,0.000
1466091703,5.000,1.927,9.568,0.000
1466091704,5.000,2.100,10.420,0.000
1466091705,5.000,1.950,9.675,0.000
1466091706,5.000,2.050,10.171,0.000
1466091707,5.000,2.196,10.889,0.000
1466091708,5.000,2.215,10.992,0.000
1466091709,5.010,2.052,10.183,0.000
1466091710,5.000,2.082,10.336,0.000
1466091711,5.000,2.175,10.786,0.000
1466091712,5.000,1.991,9.885,0.000
1466091713,5.000,2.003,9.942,0.000
1466091714,5.000,2.016,10.011,0.000
1466091715,5.000,1.944,9.645,0.000
1466091716,5.000,2.007,9.969,0.000
1466091717,5.000,2.086,10.347,0.000
1466091718,5.000,2.132,10.576,0.000
1466091719,5.000,2.185,10.839,0.000
1466091720,5.000,2.069,10.259,0.000
1466091721,5.000,2.184,10.839,0.000
1466091722,5.000,2.161,10.721,0.000
1466091723,5.000,2.198,10.908,0.000
1466091724,5.000,2.137,10.599,0.000
1466091725,5.000,2.166,10.748,0.000
1466091726,5.010,2.092,10.381,0.000
1466091727,5.000,2.051,10.179,0.000
1466091728,5.000,2.192,10.874,0.000
1466091729,5.010,2.200,10.912,0.000
1466091730,5.000,1.969,9.771,0.000
1466091731,5.000,2.190,10.355,0.000
1466091732,5.000,1.966,9.763,0.000
1466091733,5.000,1.947,9.664,0.000
1466091734,5.000,2.125,10.546,0.000
1466091735,5.000,2.161,10.729,0.000
1466091736,5.010,2.136,10.599,0.000
1466091737,5.000,2.074,10.290,0.000
1466091738,5.000,2.134,10.584,0.000
1466091739,5.000,2.231,11.072,0.000
1466091740,5.000,2.132,10.580,0.000
1466091741,5.000,2.198,10.900,0.000
1466091742,5.000,2.100,10.416,0.000
1466091743,5.000,2.019,10.015,0.000
1466091744,5.000,2.023,10.034,0.000
1466091745,5.000,2.086,10.351,0.000
1466091746,5.010,2.153,10.679,0.000
1466091747,5.000,2.050,10.175,0.000
1466091748,5.000,2.008,9.965,0.000
1466091749,5.010,2.136,10.595,0.000
1466091750,5.000,2.045,10.149,0.000
1466091751,5.000,1.974,9.797,0.000
1466091752,5.010,2.208,10.962,0.000
1466091753,5.000,1.981,9.832,0.000
1466091754,5.010,1.964,9.748,0.000
1466091755,5.000,2.092,10.381,0.000
1466091756,5.010,2.090,10.370,0.000
1466091757,5.000,2.169,10.763,0.000
1466091758,5.000,2.074,10.290,0.000
1466091759,5.000,2.004,9.946,0.000
1466091760,5.000,2.086,10.351,0.000
1466091761,5.000,2.127,10.553,0.000
1466091762,5.000,2.020,10.030,0.000
1466091763,5.000,2.151,10.675,0.000
1466091764,5.000,2.182,10.824,0.000
1466091765,5.000,1.985,9.851,0.000
1466091766,5.000,1.833,9.095,0.000
1466091767,5.000,2.180,10.813,0.000
1466091768,5.000,2.004,9.950,0.000
1466091769,5.000,2.165,10.733,0.000
1466091770,5.000,2.029,10.068,0.000
1466091771,5.000,2.026,10.057,0.000
1466091772,5.000,2.113,10.488,0.000
1466091773,5.000,2.002,9.935,0.000
1466091774,5.000,2.093,10.397,0.000
1466091775,5.000,2.098,10.408,0.000
1466091776,5.010,2.131,10.568,0.000
1466091777,5.000,2.128,10.561,0.000
1466091778,5.000,2.176,10.790,0.000
1466091779,5.000,1.990,9.881,0.000
1466091780,5.000,2.191,10.874,0.000
1466091781,5.000,2.022,10.034,0.000
1466091782,5.000,1.898,9.420,0.000
1466091783,5.000,1.994,9.893,0.000
1466091784,5.000,2.109,10.465,0.000
1466091785,5.000,2.171,10.771,0.000
1466091786,5.000,2.101,10.423,0.000
1466091787,5.000,2.043,10.137,0.000
1466091788,5.000,2.061,10.225,0.000
1466091789,5.000,2.123,10.534,0.000
1466091790,5.010,2.174,10.786,0.000
1466091791,5.000,2.151,10.671,0.000
1466091792,5.000,2.171,10.771,0.000
1466091793,5.000,2.103,10.435,0.000
1466091794,5.000,2.016,10.011,0.000
1466091795,5.000,2.114,10.488,0.000
1466091796,5.010,2.210,10.965,0.000
1466091797,5.000,2.108,10.462,0.000
1466091798,5.000,2.019,10.019,0.000
1466091799,5.000,2.105,10.446,0.000
1466091800,5.000,1.969,9.778,0.000
1466091801,5.000,1.961,9.736,0.000
1466091802,5.000,2.139,10.614,0.000
1466091803,5.000,2.171,10.763,0.000
1466091804,5.000,2.078,10.313,0.000
1466091805,5.000,2.044,10.141,0.000
1466091806,5.000,2.164,10.736,0.000
1466091807,5.000,1.998,9.920,0.000
1466091808,5.000,2.061,10.229,0.000
1466091809,5.000,2.125,10.542,0.000
1466091810,5.000,2.185,10.843,0.000
1466091811,5.000,2.030,10.076,0.000
1466091812,5.000,2.004,9.946,0.000
1466091813,5.000,1.988,9.874,0.000
1466091814,5.000,2.061,10.225,0.000
1466091816,5.000,2.170,10.767,0.000
1466091817,5.000,2.001,9.927,0.000
1466091818,5.000,2.031,10.080,0.000
1466091819,5.010,2.013,9.992,0.000
1466091820,5.000,2.082,10.339,0.000
1466091821,5.000,2.067,10.252,0.000
1466091822,5.010,1.988,9.866,0.000
1466091823,5.000,2.174,10.790,0.000
1466091824,5.000,1.990,9.878,0.000
1466091825,5.000,2.065,10.248,0.000
1466091826,5.000,1.975,9.801,0.000
1466091827,5.000,2.060,10.225,0.000
1466091828,5.000,2.046,10.160,0.000
1466091829,5.000,2.162,10.721,0.000
1466091830,5.000,2.068,10.263,0.000
1466091831,5.000,2.181,10.820,0.000
1466091832,5.010,2.127,10.549,0.000
1466091833,5.000,2.221,11.026,0.000
1466091834,5.000,2.153,10.675,0.000
1466091835,5.000,2.014,9.992,0.000
1466091836,5.000,1.970,9.782,0.000
1466091837,5.000,2.134,10.587,0.000
1466091838,5.000,2.180,10.813,0.000
1466091839,5.000,2.091,10.378,0.000
1466091840,5.000,2.132,10.580,0.000
1466091841,5.000,2.112,10.484,0.000
1466091842,5.000,2.001,9.931,0.000
1466091843,5.000,2.122,10.530,0.000
1466091844,5.000,2.071,10.278,0.000
1466091845,5.000,2.203,10.923,0.000
1466091846,5.000,2.173,10.786,0.000
1466091847,5.000,2.114,10.492,0.000
1466091848,5.000,1.968,9.771,0.000
1466091849,5.000,1.932,9.584,0.000
1466091850,5.000,1.970,9.778,0.000
1466091851,5.000,2.011,9.981,0.000
1466091852,5.000,1.946,9.656,0.000
1466091853,5.000,2.029,10.068,0.000
1466091854,5.000,1.923,9.545,0.000
1466091855,5.000,2.062,10.240,0.000
1466091856,5.000,2.110,10.465,0.000
1466091857,5.000,2.160,10.721,0.000
1466091858,5.000,2.045,10.145,0.000
1466091859,5.000,1.947,9.660,0.000
1466091860,5.000,2.173,10.782,0.000
1466091861,5.000,2.001,9.931,0.000
1466091862,5.000,2.152,10.679,0.000
1466091863,5.000,2.129,10.565,0.000
1466091864,5.000,2.087,10.355,0.000
1466091865,5.000,2.088,10.362,0.000
1466091866,5.000,2.027,10.065,0.000
1466091867,5.000,2.197,10.897,0.000
1466091868,5.000,2.010,9.981,0.000
1466091869,5.000,2.110,10.469,0.000
1466091870,5.000,2.025,10.053,0.000
1466091871,5.000,2.021,10.034,0.000
1466091872,5.000,2.122,10.530,0.000
1466091873,5.000,2.058,10.210,0.000
1466091874,5.000,2.117,10.507,0.000
1466091875,5.000,2.032,10.087,0.000
1466091876,5.000,2.061,10.229,0.000
1466091877,5.000,0.958,4.782,0.000
1466091878,5.000,0.915,4.568,0.000
1466091879,5.000,0.895,4.465,0.000
1466091880,5.000,0.881,4.397,0.000
1466091881,5.000,0.873,4.358,0.000
1466091882,5.000,0.866,4.324,0.000
1466091883,5.000,0.862,4.301,0.000
1466091884,5.000,0.856,4.274,0.000
1466091885,5.000,0.853,4.259,0.000
