Timestamp,Volt,Amp,Watt,Watt-Hour
1466088180,5.000,0.706,3.526,0.000
1466088181,5.000,0.705,3.522,0.000
1466088182,5.000,0.705,3.522,0.000
1466088183,5.000,0.705,3.519,0.000
1466088184,5.000,0.704,3.519,0.000
1466088185,5.000,0.704,3.519,0.000
1466088186,5.000,0.703,3.515,0.000
1466088187,5.000,0.704,3.515,0.000
1466088188,5.000,0.704,3.519,0.000
1466088189,5.000,0.703,3.515,0.000
1466088190,5.000,0.704,3.519,0.000
1466088191,5.000,2.633,13.049,0.000
1466088192,5.000,2.728,13.511,0.000
1466088193,5.010,2.343,11.614,0.000
1466088194,5.000,1.698,8.431,0.000
1466088195,5.000,0.910,4.545,0.000
1466088196,5.000,0.886,4.423,0.000
1466088197,5.000,0.876,4.374,0.000
1466088198,5.000,0.867,4.332,0.000
1466088199,5.000,0.860,4.293,0.000
1466088200,5.000,0.859,4.290,0.000
1466088201,5.010,0.853,4.259,0.000
1466088202,5.000,0.736,3.679,0.000
1466088203,5.000,0.711,3.553,0.000
