Timestamp,A7_Volt,A7_Amp,A7_Watt,A15_Volt,A15_Amp,A15_Watt,GPU_Volt,GPU_Amp,GPU_Watt,Mem_Volt,Mem_Amp,Mem_Watt,CPU0_Freq,CPU1_Freq,CPU2_Freq,CPU3_Freq,CPU4_Freq,CPU5_Freq,CPU6_Freq,CPU7_Freq,GPU_Freq,CPU4_Temp,CPU5_Temp,CPU6_Temp,CPU7_Temp,GPU_Temp,CPU0_USG,CPU1_USG,CPU2_USG,CPU3_USG,CPU4_USG,CPU5_USG,CPU6_USG,CPU7_USG,Fan_Speed_%
1466089577,1.237500,0.116266,0.143492,1.285000,0.880636,1.130800,0.993750,0.109288,0.108237,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,58,64,61,57,6,6,6,6,27,22,17,18,0
1466089578,1.237500,0.114741,0.141018,1.285000,0.876800,1.125660,0.993750,0.108528,0.107244,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,0,0,1,0,0,0,0,0
1466089579,1.237500,0.115229,0.142255,1.285000,0.873786,1.121805,0.993750,0.108224,0.107244,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,0,0,0,0,0,0,0,0
1466089580,1.237500,0.115473,0.142255,1.285000,0.872416,1.120520,0.993750,0.107768,0.106251,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,0,0,1,0,0,0,0,0
1466089581,1.237500,0.112972,0.138544,1.285000,0.871320,1.119235,0.993750,0.107464,0.106251,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,0,0,0,0,0,0,0,0
1466089582,1.237500,0.113521,0.139781,1.285000,0.877074,1.126945,0.992500,0.107312,0.106144,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,61,56,0,0,0,1,0,0,0,0,0
1466089583,1.237500,0.113765,0.139781,1.285000,0.868580,1.115380,0.993750,0.107312,0.106251,1.217500,0.015470,0.018255,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466089584,1.236250,0.117730,0.144612,1.285000,0.868032,1.115380,0.993750,0.106704,0.105258,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,1,0,0
1466089585,1.237500,0.113765,0.139781,1.285000,0.866388,1.112810,0.993750,0.106704,0.105258,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466089586,1.237500,0.114741,0.141018,1.285000,0.868306,1.115380,0.993750,0.107008,0.106251,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,64,59,65,63,56,0,0,0,1,1,0,0,1,0
1466089587,1.225000,0.264252,0.323400,1.305000,4.586760,5.984730,0.995000,0.112784,0.111440,1.217500,0.234689,0.284778,1400,1400,1400,1400,2000,2000,2000,2000,600,77,70,80,80,62,59,59,50,49,94,95,93,94,0
1466089588,1.220000,0.339709,0.413580,1.302500,3.947244,5.138994,0.993750,0.122056,0.121146,1.220000,0.207207,0.252540,1400,1400,1400,1400,2000,2000,2000,2000,600,81,74,85,84,66,65,79,62,64,98,100,100,98,70
1466089589,1.225000,0.323727,0.395675,1.303750,4.186172,5.454358,0.993750,0.127528,0.126111,1.217500,0.219947,0.266523,1400,1400,1400,1400,2000,2000,2000,2000,600,85,78,89,89,68,64,63,62,60,98,99,99,98,70
