Timestamp,A7_Volt,A7_Amp,A7_Watt,A15_Volt,A15_Amp,A15_Watt,GPU_Volt,GPU_Amp,GPU_Watt,Mem_Volt,Mem_Amp,Mem_Watt,CPU0_Freq,CPU1_Freq,CPU2_Freq,CPU3_Freq,CPU4_Freq,CPU5_Freq,CPU6_Freq,CPU7_Freq,GPU_Freq,CPU4_Temp,CPU5_Temp,CPU6_Temp,CPU7_Temp,GPU_Temp,CPU0_USG,CPU1_USG,CPU2_USG,CPU3_USG,CPU4_USG,CPU5_USG,CPU6_USG,CPU7_USG,Fan_Speed_%
1466089151,1.237500,0.117730,0.144729,1.285000,0.982290,1.261870,0.993750,0.112024,0.111216,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,64,60,65,63,58,7,7,7,7,27,22,16,16,0
1466089152,1.237500,0.115229,0.142255,1.285000,0.889952,1.142365,0.993750,0.111264,0.110223,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,64,59,65,62,57,0,0,0,0,0,0,0,0,0
1466089153,1.237500,0.118218,0.145966,1.286250,0.948588,1.219128,0.993750,0.110808,0.109230,1.216250,0.016744,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,65,62,57,0,0,0,1,0,0,0,0,0
1466089154,1.237500,0.117242,0.144729,1.285000,0.885568,1.137225,0.995000,0.110504,0.109450,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466089155,1.237500,0.124989,0.153388,1.286250,0.923654,1.186978,0.993750,0.110200,0.109230,1.216250,0.017745,0.020672,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,1,0,0,0,0,0
1466089156,1.237500,0.114253,0.141018,1.285000,0.882554,1.133370,0.993750,0.110048,0.109230,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,1,0,0,0,0,0,0,0,0
1466089157,1.237500,0.116998,0.143492,1.285000,0.882280,1.133370,0.993750,0.110048,0.109230,1.216250,0.018473,0.021888,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,1,0,0,0,0,0
1466089158,1.237500,0.114741,0.141018,1.285000,0.880910,1.130800,0.993750,0.109744,0.108237,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466089159,1.237500,0.122976,0.150914,1.286250,0.952972,1.224272,0.993750,0.109440,0.108237,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,58,64,62,57,0,0,0,1,0,0,0,0,0
1466089160,1.237500,0.115717,0.142255,1.285000,0.880088,1.130800,0.993750,0.109440,0.108237,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,61,64,62,57,0,0,0,0,0,0,0,1,0
1466089161,1.236250,0.128771,0.158208,1.292500,2.196110,2.837232,0.995000,0.111264,0.110445,1.226250,0.163254,0.199838,1400,1400,1400,1400,2000,2000,2000,2000,600,67,68,69,67,59,0,0,0,0,0,0,0,92,0
1466089162,1.237500,0.121756,0.149677,1.292500,2.148160,2.775216,0.995000,0.113696,0.112435,1.222500,0.112476,0.136864,1400,1400,1400,1400,2000,2000,2000,2000,600,68,70,71,69,60,0,0,0,0,0,0,0,100,50
1466089163,1.237500,0.129015,0.159573,1.292500,2.159942,2.789428,0.995000,0.116432,0.115420,1.227500,0.177723,0.217179,1400,1400,1400,1400,2000,2000,2000,2000,600,69,71,72,70,61,0,0,0,0,0,0,0,100,50
1466089164,1.237500,0.129259,0.159573,1.292500,2.167614,2.799764,0.995000,0.119016,0.118405,1.225000,0.141232,0.172725,1400,1400,1400,1400,2000,2000,2000,2000,600,70,72,73,71,62,0,0,0,0,0,0,0,100,50
1466089165,1.236250,0.137982,0.169332,1.292500,2.271460,2.934132,0.995000,0.120536,0.119400,1.226250,0.169715,0.207194,1400,1400,1400,1400,2000,2000,2000,2000,600,71,74,74,71,63,0,0,0,1,0,0,0,100,50
1466089166,1.237500,0.130479,0.160810,1.292500,2.175286,2.810100,0.995000,0.121448,0.120395,1.223750,0.145782,0.177335,1400,1400,1400,1400,2000,2000,2000,2000,600,71,73,74,72,63,0,0,0,0,0,0,0,100,50
1466089167,1.236250,0.132248,0.163152,1.292500,2.186520,2.824312,0.995000,0.122512,0.121390,1.223750,0.135499,0.165105,1400,1400,1400,1400,2000,2000,2000,2000,600,72,73,75,73,63,0,0,0,1,0,0,0,100,50
1466089168,1.237500,0.134993,0.165758,1.293750,2.217756,2.866581,0.995000,0.122968,0.121390,1.227500,0.182455,0.223314,1400,1400,1400,1400,2000,2000,2000,2000,600,72,74,75,72,63,0,0,0,0,0,0,0,100,50
1466089169,1.237500,0.132248,0.163284,1.292500,2.195288,2.835940,0.995000,0.123728,0.122385,1.226250,0.165984,0.202290,1400,1400,1400,1400,2000,2000,2000,2000,600,72,74,76,73,63,0,0,0,1,0,0,0,100,50
1466089170,1.237500,0.134993,0.165758,1.293750,2.238032,2.893734,0.995000,0.124032,0.123380,1.225000,0.149968,0.182525,1400,1400,1400,1400,2000,2000,2000,2000,600,72,74,75,73,64,0,0,0,0,0,0,0,100,50
1466089171,1.235000,0.135481,0.166725,1.292500,2.192000,2.832064,0.995000,0.124488,0.123380,1.223750,0.139230,0.169997,1400,1400,1400,1400,2000,2000,2000,2000,600,73,74,76,73,64,0,0,0,1,0,0,0,100,50
1466089172,1.236250,0.134993,0.165624,1.293750,2.224332,2.875632,0.995000,0.124792,0.123380,1.226250,0.160706,0.196160,1400,1400,1400,1400,2000,2000,2000,2000,600,72,74,76,73,64,0,0,0,0,0,0,0,100,70
1466089173,1.236250,0.133468,0.164388,1.292500,2.200494,2.842400,0.995000,0.124488,0.123380,1.225000,0.160251,0.196000,1400,1400,1400,1400,2000,2000,2000,2000,600,73,75,76,73,64,0,0,0,1,0,0,0,100,70
1466089174,1.236250,0.133468,0.164388,1.292500,2.237758,2.890204,0.995000,0.124944,0.123380,1.226250,0.171717,0.209646,1400,1400,1400,1400,2000,2000,2000,2000,600,73,75,76,73,64,0,0,0,0,0,0,0,100,70
1466089175,1.236250,0.141520,0.174276,1.293750,2.262966,2.924766,0.995000,0.124792,0.123380,1.223750,0.143234,0.174889,1400,1400,1400,1400,2000,2000,2000,2000,600,73,74,76,73,64,0,0,0,1,0,0,0,100,70
1466089176,1.236250,0.136213,0.168096,1.293750,2.250088,2.909250,0.995000,0.124792,0.123380,1.226250,0.176449,0.215776,1400,1400,1400,1400,2000,2000,2000,2000,600,73,74,76,73,64,0,0,0,0,0,0,0,100,70
1466089177,1.236250,0.133773,0.164388,1.293750,2.236936,2.891148,0.995000,0.124792,0.123380,1.226250,0.170534,0.208420,1400,1400,1400,1400,2000,2000,2000,2000,600,73,74,76,73,64,0,0,0,0,0,1,0,100,70
1466089178,1.237500,0.133773,0.164521,1.292500,2.195014,2.835940,0.995000,0.124792,0.123380,1.225000,0.143780,0.175175,1400,1400,1400,1400,2000,2000,2000,2000,600,73,75,76,73,64,0,0,0,0,0,0,0,100,70
1466089179,1.236250,0.135237,0.166860,1.292500,2.246252,2.901832,0.995000,0.124792,0.123380,1.226250,0.175994,0.214550,1400,1400,1400,1400,2000,2000,2000,2000,600,73,74,76,73,64,0,0,0,1,0,0,0,100,70
1466089180,1.237500,0.132980,0.163284,1.292500,2.189534,2.828188,0.995000,0.124488,0.123380,1.223750,0.137501,0.167551,1400,1400,1400,1400,2000,2000,2000,2000,600,72,74,76,73,64,0,0,0,0,0,0,0,100,70
1466089181,1.237500,0.133468,0.164521,1.293750,2.251184,2.910543,0.995000,0.124488,0.123380,1.226250,0.184457,0.225584,1400,1400,1400,1400,2000,2000,2000,2000,600,73,74,76,73,64,0,0,0,1,1,0,0,100,70
1466089182,1.237500,0.132980,0.163284,1.292500,2.193644,2.833356,0.995000,0.124488,0.123380,1.223750,0.144508,0.176112,1400,1400,1400,1400,2000,2000,2000,2000,600,72,74,76,73,64,0,0,0,0,0,0,0,100,70
1466089183,1.237500,0.134505,0.165758,1.293750,2.235840,2.889855,0.995000,0.124184,0.123380,1.226250,0.173992,0.212098,1400,1400,1400,1400,2000,2000,2000,2000,600,73,75,76,73,64,0,0,0,1,0,0,0,100,70
1466089184,1.236250,0.135237,0.166860,1.293750,2.231730,2.884683,0.995000,0.124184,0.123380,1.226250,0.180453,0.220680,1400,1400,1400,1400,2000,2000,2000,2000,600,72,74,75,73,64,0,0,0,0,0,0,0,100,70
1466089185,1.237500,0.134749,0.165758,1.292500,2.209536,2.854028,0.995000,0.124032,0.123380,1.226250,0.160979,0.196160,1400,1400,1400,1400,2000,2000,2000,2000,600,73,74,76,74,64,0,0,0,1,0,0,0,100,70
1466089186,1.236250,0.133224,0.164388,1.292500,2.224606,2.873408,0.995000,0.124032,0.123380,1.225000,0.153972,0.187425,1400,1400,1400,1400,2000,2000,2000,2000,600,72,74,75,73,64,0,0,0,0,0,0,0,100,70
1466089187,1.236250,0.132980,0.163152,1.292500,2.182684,2.819144,0.995000,0.123728,0.122385,1.223750,0.139230,0.169997,1400,1400,1400,1400,2000,2000,2000,2000,600,74,74,76,73,64,0,0,0,0,0,0,0,100,70
1466089188,1.237500,0.135237,0.166995,1.292500,2.240498,2.894080,0.993750,0.123728,0.122139,1.226250,0.177723,0.217002,1400,1400,1400,1400,2000,2000,2000,2000,600,72,74,75,73,63,0,0,0,1,0,0,0,100,70
1466089189,1.236250,0.132736,0.163152,1.292500,2.190630,2.829480,0.993750,0.123424,0.122139,1.225000,0.149968,0.182525,1400,1400,1400,1400,2000,2000,2000,2000,600,72,74,75,73,63,0,0,0,0,0,0,0,100,70
