Timestamp,Volt,Amp,Watt,Watt-Hour
1466090508,5.000,0.674,3.370,0.000
1466090509,5.000,0.674,3.370,0.000
1466090510,5.000,0.674,3.370,0.000
1466090511,5.000,0.673,3.362,0.000
1466090512,5.010,0.673,3.366,0.000
1466090513,5.000,0.673,3.366,0.000
1466090514,5.000,0.673,3.366,0.000
1466090515,5.010,0.674,3.366,0.000
1466090516,5.000,0.673,3.366,0.000
1466090517,5.000,0.673,3.366,0.000
1466090518,5.000,0.673,3.362,0.000
1466090519,5.000,1.372,6.839,0.000
1466090520,5.000,1.686,8.389,0.000
1466090521,5.000,1.724,8.580,0.000
1466090522,5.000,1.724,8.580,0.000
1466090523,5.000,1.712,8.523,0.000
1466090524,5.000,1.697,8.442,0.000
1466090525,5.000,1.719,8.553,0.000
1466090526,5.000,1.706,8.488,0.000
1466090527,5.000,1.772,8.813,0.000
1466090528,5.000,1.714,8.530,0.000
1466090529,5.000,1.785,8.881,0.000
1466090530,5.000,1.753,8.721,0.000
1466090531,5.000,1.801,8.958,0.000
1466090532,5.000,1.759,8.748,0.000
1466090533,5.000,1.807,8.988,0.000
1466090534,5.000,1.752,8.717,0.000
1466090535,5.000,1.814,9.023,0.000
1466090536,5.000,1.760,8.755,0.000
1466090537,5.000,1.816,9.030,0.000
1466090538,5.000,1.764,8.774,0.000
1466090539,5.000,1.804,8.969,0.000
1466090540,5.000,1.765,8.782,0.000
1466090541,5.000,1.801,8.958,0.000
1466090542,5.000,1.768,8.797,0.000
1466090543,5.000,1.793,8.920,0.000
1466090544,5.000,1.770,8.805,0.000
1466090545,5.000,1.801,8.954,0.000
1466090546,5.000,1.767,8.790,0.000
1466090547,5.000,1.815,9.026,0.000
1466090548,5.000,1.809,9.000,0.000
1466090549,5.000,1.815,9.023,0.000
1466090550,5.000,1.809,8.992,0.000
1466090551,5.000,1.768,8.794,0.000
1466090552,5.000,1.800,8.950,0.000
1466090553,5.000,1.770,8.805,0.000
1466090554,5.000,1.806,8.981,0.000
1466090555,5.000,1.768,8.794,0.000
1466090556,5.000,1.832,9.110,0.000
1466090557,5.000,1.773,8.820,0.000
1466090558,5.000,1.836,9.129,0.000
1466090559,5.000,1.782,8.862,0.000
1466090560,5.010,1.840,9.149,0.000
1466090561,5.000,1.789,8.897,0.000
1466090562,5.000,1.835,9.126,0.000
1466090563,5.000,1.791,8.904,0.000
1466090564,5.000,1.840,9.149,0.000
1466090565,5.000,1.787,8.885,0.000
1466090566,5.000,1.815,9.026,0.000
1466090567,5.000,1.786,8.885,0.000
1466090568,5.000,1.809,8.996,0.000
1466090569,5.000,1.804,8.969,0.000
1466090570,5.000,1.824,9.072,0.000
1466090571,5.000,1.800,8.950,0.000
1466090572,5.000,1.820,9.049,0.000
1466090573,5.000,1.801,8.958,0.000
1466090574,5.000,1.779,8.855,0.000
1466090575,5.000,1.795,8.931,0.000
1466090576,5.000,1.780,8.851,0.000
1466090577,5.000,1.846,9.179,0.000
1466090578,5.000,1.781,8.862,0.000
1466090579,5.000,1.847,9.183,0.000
1466090580,5.010,1.797,8.939,0.000
1466090581,5.000,1.846,9.179,0.000
1466090582,5.010,1.795,8.927,0.000
1466090583,5.000,1.848,9.187,0.000
1466090584,5.000,1.788,8.889,0.000
1466090585,5.000,1.848,9.194,0.000
1466090586,5.000,1.797,8.935,0.000
1466090587,5.000,1.838,9.141,0.000
1466090588,5.000,1.791,8.908,0.000
1466090589,5.000,1.832,9.107,0.000
1466090590,5.000,1.783,8.866,0.000
1466090591,5.000,1.827,9.084,0.000
1466090592,5.000,1.796,8.931,0.000
1466090593,5.000,1.813,9.015,0.000
1466090594,5.010,1.797,8.939,0.000
1466090595,5.000,1.829,9.095,0.000
1466090596,5.000,1.795,8.927,0.000
1466090597,5.000,1.840,9.145,0.000
1466090598,5.000,1.831,9.107,0.000
1466090599,5.000,1.838,9.141,0.000
1466090601,5.000,1.827,9.087,0.000
1466090602,5.000,1.793,8.916,0.000
1466090603,5.000,1.828,9.091,0.000
1466090604,5.000,1.788,8.893,0.000
1466090605,5.000,1.850,9.198,0.000
1466090606,5.000,1.790,8.904,0.000
1466090607,5.000,1.851,9.198,0.000
1466090608,5.000,1.799,8.950,0.000
1466090609,5.000,1.831,9.107,0.000
1466090610,5.000,1.797,8.939,0.000
1466090611,5.000,1.841,9.152,0.000
1466090612,5.010,1.799,8.946,0.000
