Timestamp,Volt,Amp,Watt,Watt-Hour
1466089576,5.000,0.710,3.549,0.000
1466089577,5.000,0.708,3.538,0.000
1466089578,5.000,0.707,3.534,0.000
1466089579,5.000,0.706,3.530,0.000
1466089580,5.000,0.706,3.526,0.000
1466089581,5.010,0.705,3.522,0.000
1466089582,5.000,0.702,3.511,0.000
1466089583,5.000,0.703,3.511,0.000
1466089584,5.000,0.702,3.511,0.000
1466089585,5.000,0.703,3.515,0.000
1466089586,5.000,0.702,3.507,0.000
1466089587,5.000,2.100,10.427,0.000
1466089588,5.000,2.267,11.248,0.000
1466089589,5.000,2.180,10.820,0.000
1466089590,5.010,2.288,11.351,0.000
1466089591,5.000,2.388,11.847,0.000
1466089592,5.000,2.359,11.706,0.000
1466089593,5.000,2.181,10.824,0.000
1466089594,5.000,2.123,10.546,0.000
1466089595,5.000,2.247,11.145,0.000
1466089596,5.000,2.103,10.435,0.000
1466089597,5.000,2.097,10.408,0.000
1466089598,5.000,2.257,11.202,0.000
1466089599,5.000,2.099,10.420,0.000
1466089600,5.000,2.098,10.416,0.000
1466089601,5.000,1.999,9.923,0.000
1466089602,5.000,2.095,10.404,0.000
1466089603,5.000,2.172,10.778,0.000
1466089604,5.000,2.184,10.847,0.000
1466089605,5.000,2.278,11.309,0.000
1466089606,5.000,1.951,9.687,0.000
1466089607,5.000,2.131,10.572,0.000
1466089608,5.000,2.115,10.496,0.000
1466089609,5.000,2.028,10.072,0.000
1466089610,5.000,2.250,11.160,0.000
1466089611,5.000,2.084,10.343,0.000
1466089612,5.000,2.117,10.504,0.000
1466089613,5.000,2.023,10.038,0.000
1466089615,5.000,2.155,10.691,0.000
1466089616,5.000,2.090,10.366,0.000
1466089617,5.000,2.023,10.042,0.000
1466089618,5.010,2.091,10.374,0.000
1466089619,5.000,2.119,10.526,0.000
1466089620,5.000,2.075,10.294,0.000
1466089621,5.000,2.068,10.259,0.000
1466089622,5.000,1.994,9.897,0.000
1466089623,5.000,2.210,10.965,0.000
1466089624,5.000,2.100,10.431,0.000
1466089625,5.000,2.280,11.313,0.000
1466089626,5.000,2.066,10.255,0.000
1466089627,5.000,2.203,10.931,0.000
1466089628,5.000,2.102,10.431,0.000
1466089629,5.000,1.933,9.595,0.000
1466089630,5.000,2.070,10.271,0.000
1466089631,5.000,1.938,9.622,0.000
1466089632,5.000,2.126,10.546,0.000
1466089633,5.000,1.950,9.679,0.000
1466089634,5.000,1.945,9.656,0.000
1466089635,5.000,1.987,9.866,0.000
1466089636,5.000,2.136,10.603,0.000
1466089637,5.000,2.256,11.191,0.000
1466089638,5.000,1.943,9.645,0.000
1466089639,5.000,2.232,11.072,0.000
1466089640,5.000,2.146,10.645,0.000
1466089641,5.000,2.122,10.530,0.000
1466089642,5.000,2.169,10.759,0.000
1466089643,5.000,2.034,10.095,0.000
1466089644,5.000,2.272,11.271,0.000
1466089645,5.010,1.991,9.889,0.000
1466089646,5.000,2.064,10.248,0.000
1466089647,5.000,1.998,9.927,0.000
1466089648,5.000,2.136,10.603,0.000
1466089649,5.000,2.224,11.038,0.000
1466089650,5.000,2.238,11.103,0.000
1466089651,5.000,2.261,11.217,0.000
1466089652,5.000,2.074,10.297,0.000
1466089653,5.000,1.923,9.549,0.000
1466089654,5.000,2.015,10.007,0.000
1466089655,5.000,2.112,10.488,0.000
1466089656,5.000,2.209,10.958,0.000
1466089657,5.000,1.939,9.629,0.000
1466089658,5.000,2.083,10.336,0.000
1466089659,5.000,2.012,9.988,0.000
1466089660,5.000,2.124,10.538,0.000
1466089661,5.000,2.041,10.129,0.000
1466089662,5.000,2.030,10.084,0.000
1466089663,5.000,2.082,10.328,0.000
1466089664,5.000,2.140,10.622,0.000
1466089665,5.000,2.064,10.240,0.000
1466089666,5.000,2.138,10.607,0.000
1466089667,5.000,2.149,10.664,0.000
1466089668,5.000,2.162,10.733,0.000
1466089669,5.000,2.092,10.381,0.000
1466089670,5.000,2.054,10.194,0.000
1466089671,5.000,2.123,10.542,0.000
1466089672,5.000,2.139,10.614,0.000
1466089673,5.000,2.138,10.607,0.000
1466089674,5.000,2.061,10.225,0.000
1466089675,5.000,2.167,10.752,0.000
1466089676,5.000,2.001,9.935,0.000
1466089677,5.000,2.219,11.007,0.000
1466089678,5.000,2.117,10.504,0.000
1466089679,5.000,1.932,9.595,0.000
1466089680,5.000,2.111,10.477,0.000
1466089681,5.000,1.952,9.691,0.000
1466089682,5.000,2.068,10.263,0.000
1466089683,5.000,2.116,10.500,0.000
1466089684,5.000,1.986,10.797,0.000
1466089685,5.000,2.219,11.015,0.000
1466089686,5.000,2.110,10.473,0.000
1466089687,5.000,2.130,10.568,0.000
1466089688,5.000,2.035,10.110,0.000
1466089689,5.000,2.141,10.622,0.000
1466089690,5.000,2.137,10.599,0.000
1466089691,5.000,1.903,9.450,0.000
1466089692,5.000,2.149,10.664,0.000
1466089693,5.000,1.918,9.530,0.000
1466089694,5.010,2.063,10.236,0.000
1466089695,5.000,1.980,9.836,0.000
1466089696,5.000,1.972,9.790,0.000
1466089697,5.000,2.144,10.641,0.000
1466089698,5.000,2.124,10.542,0.000
1466089699,5.000,1.829,9.084,0.000
1466089700,5.000,0.951,4.748,0.000
1466089701,5.000,0.913,4.557,0.000
1466089702,5.000,0.893,4.458,0.000
1466089703,5.000,0.885,4.416,0.000
1466089704,5.000,0.875,4.370,0.000
1466089705,5.000,0.870,4.343,0.000
1466089706,5.000,0.863,4.305,0.000
1466089707,5.000,0.860,4.293,0.000
1466089708,5.000,0.857,4.278,0.000
