Timestamp,Volt,Amp,Watt,Watt-Hour
1466088966,5.000,0.735,3.675,0.000
1466088967,5.000,0.713,3.561,0.000
1466088968,5.000,0.712,3.557,0.000
1466088969,5.000,0.710,3.549,0.000
1466088970,5.000,0.709,3.542,0.000
1466088971,5.000,0.708,3.542,0.000
1466088972,5.010,0.708,3.538,0.000
1466088973,5.000,0.708,3.538,0.000
1466088974,5.000,0.708,3.534,0.000
1466088975,5.000,0.706,3.530,0.000
1466088976,5.010,0.706,3.526,0.000
1466088977,5.000,2.508,12.427,0.000
1466088978,5.000,2.594,12.847,0.000
1466088979,5.000,2.506,12.412,0.000
1466088980,5.000,2.435,12.068,0.000
1466088981,5.000,2.182,10.820,0.000
1466088982,5.000,2.311,11.454,0.000
1466088983,5.000,2.322,11.511,0.000
1466088984,5.000,2.182,10.820,0.000
1466088985,5.010,2.346,11.626,0.000
1466088986,5.000,2.240,11.107,0.000
1466088987,5.000,2.049,10.168,0.000
1466088988,5.000,2.238,11.091,0.000
1466088989,5.000,2.048,10.160,0.000
1466088990,5.000,2.252,11.164,0.000
1466088991,5.010,2.186,10.843,0.000
1466088992,5.000,2.071,10.271,0.000
1466088993,5.000,2.178,10.805,0.000
1466088994,5.000,2.156,10.694,0.000
1466088995,5.000,2.154,10.679,0.000
1466088996,5.000,2.213,10.965,0.000
1466088997,5.000,2.227,11.042,0.000
1466088998,5.000,2.086,10.339,0.000
1466088999,5.000,1.996,9.897,0.000
1466089000,5.000,2.016,10.000,0.000
1466089001,5.000,2.195,10.881,0.000
1466089002,5.000,2.213,10.981,0.000
1466089003,5.000,2.047,10.152,0.000
1466089004,5.000,2.263,11.221,0.000
1466089005,5.000,1.974,9.786,0.000
1466089006,5.000,2.115,10.488,0.000
1466089007,5.010,2.094,10.381,0.000
1466089008,5.000,2.174,10.778,0.000
1466089009,5.000,2.212,10.965,0.000
1466089010,5.000,2.307,11.431,0.000
1466089011,5.000,2.210,10.954,0.000
1466089012,5.000,2.237,11.088,0.000
1466089013,5.000,2.174,10.786,0.000
1466089014,5.000,2.099,10.408,0.000
1466089015,5.000,2.083,10.328,0.000
1466089016,5.000,2.174,10.782,0.000
1466089017,5.000,2.316,11.481,0.000
1466089018,5.000,1.910,9.473,0.000
1466089019,5.000,2.033,10.091,0.000
1466089020,5.000,1.968,9.763,0.000
1466089021,5.000,2.325,11.530,0.000
1466089022,5.000,2.063,10.240,0.000
1466089023,5.000,2.238,11.095,0.000
1466089024,5.000,2.048,10.160,0.000
1466089025,5.000,2.110,10.465,0.000
1466089026,5.000,2.076,10.297,0.000
1466089027,5.000,2.262,11.213,0.000
1466089028,5.000,2.087,10.355,0.000
1466089029,5.000,2.009,9.973,0.000
1466089030,5.000,2.135,10.591,0.000
1466089031,5.000,2.164,10.725,0.000
1466089032,5.000,2.002,9.931,0.000
1466089033,5.000,2.179,10.805,0.000
1466089034,5.000,2.095,10.385,0.000
1466089035,5.000,1.918,9.511,0.000
1466089036,5.000,2.287,11.339,0.000
1466089037,5.000,2.177,10.790,0.000
1466089038,5.000,2.225,11.026,0.000
1466089039,5.000,2.135,10.580,0.000
1466089040,5.000,2.053,10.183,0.000
1466089041,5.010,2.329,11.546,0.000
1466089042,5.000,2.137,10.595,0.000
1466089043,5.000,2.056,10.187,0.000
1466089044,5.000,2.160,10.706,0.000
1466089045,5.000,1.929,9.568,0.000
1466089046,5.000,2.085,10.339,0.000
1466089047,5.010,2.044,10.149,0.000
1466089048,5.000,2.148,10.656,0.000
1466089049,5.010,2.084,10.343,0.000
1466089050,5.000,2.095,10.389,0.000
1466089051,5.000,2.183,10.824,0.000
1466089052,5.000,2.051,10.175,0.000
1466089053,5.000,2.106,10.450,0.000
1466089054,5.000,2.090,10.370,0.000
1466089055,5.000,2.015,9.996,0.000
1466089056,5.000,2.300,11.404,0.000
1466089057,5.000,2.173,10.775,0.000
1466089058,5.010,2.196,10.885,0.000
1466089059,5.000,2.113,10.484,0.000
1466089060,5.000,1.993,9.885,0.000
1466089061,5.000,2.096,10.397,0.000
1466089062,5.000,2.229,11.053,0.000
1466089063,5.000,2.226,11.038,0.000
1466089064,5.000,2.049,10.160,0.000
1466089065,5.000,2.079,10.313,0.000
1466089067,5.000,2.133,10.580,0.000
1466089068,5.000,2.098,10.404,0.000
1466089069,5.000,2.270,11.259,0.000
1466089070,5.000,2.052,10.175,0.000
1466089071,5.000,2.203,10.920,0.000
1466089072,5.000,2.039,10.114,0.000
1466089073,5.000,2.265,11.229,0.000
1466089074,5.000,1.978,9.813,0.000
1466089075,5.000,1.915,9.496,0.000
1466089076,5.000,2.232,11.061,0.000
1466089077,5.000,2.058,10.206,0.000
1466089078,5.000,2.257,11.194,0.000
1466089079,5.000,2.234,11.072,0.000
1466089080,5.000,2.086,10.343,0.000
1466089081,5.000,2.043,10.133,0.000
1466089082,5.000,1.990,9.874,0.000
1466089083,5.000,2.069,10.267,0.000
1466089084,5.000,2.143,10.622,0.000
1466089085,5.000,2.187,10.843,0.000
1466089086,5.000,2.101,10.420,0.000
1466089087,5.000,2.084,10.336,0.000
1466089088,5.000,2.033,10.084,0.000
1466089089,5.000,2.120,10.515,0.000
1466089090,5.000,2.164,10.733,0.000
1466089091,5.000,2.114,10.481,0.000
1466089092,5.000,2.133,10.580,0.000
1466089093,5.000,2.143,10.629,0.000
1466089094,5.000,2.180,10.805,0.000
1466089095,5.000,2.214,10.977,0.000
1466089096,5.000,2.158,10.702,0.000
1466089097,5.000,1.964,9.744,0.000
1466089098,5.000,2.059,10.206,0.000
1466089099,5.000,2.152,10.675,0.000
1466089100,5.000,2.169,10.755,0.000
1466089101,5.000,1.948,9.660,0.000
1466089102,5.000,2.090,10.366,0.000
1466089103,5.000,1.928,9.557,0.000
1466089104,5.000,2.050,10.164,0.000
1466089105,5.000,2.064,10.244,0.000
1466089106,5.000,1.995,9.893,0.000
1466089107,5.000,2.067,10.248,0.000
1466089108,5.000,1.947,9.656,0.000
1466089109,5.000,2.113,10.481,0.000
1466089110,5.000,2.086,10.351,0.000
1466089111,5.010,2.051,10.175,0.000
1466089112,5.000,2.032,10.080,0.000
1466089113,5.000,1.997,9.908,0.000
1466089114,5.000,2.069,10.259,0.000
1466089115,5.000,1.964,9.740,0.000
1466089116,5.000,2.024,10.038,0.000
1466089117,5.000,2.120,10.507,0.000
1466089118,5.000,2.227,11.049,0.000
1466089119,5.000,1.920,9.523,0.000
1466089120,5.000,2.049,10.168,0.000
1466089121,5.000,2.096,10.404,0.000
1466089122,5.000,2.066,10.240,0.000
1466089123,5.000,2.151,10.664,0.000
1466089124,5.000,2.213,10.962,0.000
1466089125,5.000,2.316,11.481,0.000
1466089126,5.000,2.074,10.290,0.000
1466089127,5.000,2.234,11.080,0.000
1466089128,5.000,2.097,10.397,0.000
1466089129,5.000,2.038,10.118,0.000
1466089130,5.000,2.095,10.385,0.000
1466089131,5.000,2.188,10.847,0.000
1466089132,5.000,2.099,10.408,0.000
1466089133,5.000,2.273,11.267,0.000
1466089134,5.000,1.919,9.519,0.000
1466089135,5.000,2.091,10.378,0.000
1466089136,5.000,2.218,10.988,0.000
1466089137,5.000,2.083,10.339,0.000
1466089138,5.000,1.908,9.473,0.000
1466089139,5.000,0.984,4.908,0.000
1466089140,5.010,0.916,4.572,0.000
1466089141,5.000,0.897,4.477,0.000
1466089142,5.000,0.888,4.431,0.000
1466089143,5.000,0.884,4.412,0.000
1466089144,5.000,0.873,4.358,0.000
1466089145,5.000,0.891,4.446,0.000
1466089146,5.000,0.862,4.305,0.000
1466089147,5.000,0.858,4.282,0.000
