Timestamp,A7_Volt,A7_Amp,A7_Watt,A15_Volt,A15_Amp,A15_Watt,GPU_Volt,GPU_Amp,GPU_Watt,Mem_Volt,Mem_Amp,Mem_Watt,CPU0_Freq,CPU1_Freq,CPU2_Freq,CPU3_Freq,CPU4_Freq,CPU5_Freq,CPU6_Freq,CPU7_Freq,GPU_Freq,CPU4_Temp,CPU5_Temp,CPU6_Temp,CPU7_Temp,GPU_Temp,CPU0_USG,CPU1_USG,CPU2_USG,CPU3_USG,CPU4_USG,CPU5_USG,CPU6_USG,CPU7_USG,Fan_Speed_%
1466091018,1.237500,0.112728,0.138544,1.285000,0.863922,1.108955,0.993750,0.105944,0.104265,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,61,57,62,60,55,6,6,6,6,25,29,16,20,0
1466091019,1.237500,0.112240,0.138544,1.285000,0.862552,1.107670,0.993750,0.105792,0.104265,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,61,57,62,59,55,0,0,0,0,0,0,0,0,0
1466091020,1.237500,0.112240,0.138544,1.285000,0.859812,1.103815,0.993750,0.105488,0.104265,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,61,57,62,60,55,0,0,0,0,0,0,0,0,0
1466091021,1.237500,0.113521,0.139781,1.285000,0.860360,1.105100,0.993750,0.105184,0.104265,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,61,57,62,59,55,0,0,0,0,0,0,0,0,0
1466091022,1.237500,0.112972,0.138544,1.285000,0.860086,1.105100,0.993750,0.105184,0.104265,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,61,57,62,59,55,0,0,0,2,0,0,0,0,0
1466091023,1.237500,0.114497,0.141018,1.285000,0.859812,1.103815,0.993750,0.105032,0.104265,1.216250,0.016289,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,61,56,62,59,55,0,0,0,0,0,0,0,0,0
1466091024,1.237500,0.113216,0.139781,1.285000,0.858442,1.102530,0.993750,0.104728,0.103272,1.216250,0.016289,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,61,57,62,59,55,0,0,0,0,0,0,0,0,0
1466091025,1.237500,0.112972,0.138544,1.285000,0.878992,1.128230,0.993750,0.104728,0.103272,1.217500,0.019292,0.023123,1400,1400,1400,1400,2000,2000,2000,2000,600,61,56,62,59,55,0,0,0,1,0,0,0,0,0
1466091026,1.237500,0.111752,0.137307,1.285000,0.857346,1.101245,0.993750,0.104728,0.103272,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,61,56,62,59,55,0,0,0,0,0,0,0,0,0
1466091027,1.237500,0.114741,0.141018,1.285000,0.856524,1.099960,0.993750,0.105032,0.104265,1.216250,0.016016,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,63,58,64,61,55,0,0,0,0,0,0,0,0,0
1466091028,1.233750,0.141520,0.173853,1.305000,4.430306,5.781150,0.993750,0.110504,0.109230,1.226250,0.168714,0.205968,1400,1400,1400,1400,2000,2000,2000,2000,600,79,72,83,83,62,1,0,0,0,82,81,82,81,0
1466091029,1.236250,0.148230,0.182928,1.306250,4.489764,5.862634,0.993750,0.120688,0.119160,1.220000,0.344435,0.419680,1400,1400,1400,1400,2000,2000,2000,2000,600,82,76,88,88,66,0,0,0,0,99,100,100,98,70
1466091030,1.235000,0.156465,0.192660,1.311250,5.110648,6.699210,0.995000,0.128440,0.127360,1.216250,0.271999,0.329536,1400,1400,1400,1400,2000,2000,2000,2000,600,88,81,94,93,69,0,0,0,0,99,99,100,100,70
1466091031,1.235000,0.165005,0.203775,1.307500,4.794726,6.265758,0.995000,0.136040,0.135320,1.218750,0.359723,0.437262,1400,1400,1400,1400,2000,2000,2000,2000,600,89,82,94,93,71,0,0,0,0,100,99,99,98,70
1466091032,1.235000,0.165249,0.203775,1.253750,4.342352,5.440526,0.993750,0.140448,0.139020,1.218750,0.339976,0.412902,1400,1400,1400,1400,900,900,900,900,600,89,83,95,95,72,0,0,0,0,99,100,100,99,70
1466091033,1.235000,0.170007,0.209950,1.190000,3.950532,4.700500,0.995000,0.142424,0.141290,1.218750,0.258258,0.314244,1400,1400,1400,1400,2000,2000,2000,2000,600,90,83,95,95,72,0,0,0,0,100,100,100,99,70
1466091034,1.235000,0.172264,0.212420,1.208750,3.931078,4.748648,0.993750,0.144704,0.142992,1.218750,0.346710,0.421428,1400,1400,1400,1400,900,900,900,900,600,88,82,93,93,73,0,0,0,0,99,99,100,99,70
1466091035,1.235000,0.169214,0.208715,1.237500,4.243164,5.248591,0.993750,0.145920,0.143985,1.218750,0.341250,0.415338,1400,1400,1400,1400,900,900,900,900,600,87,81,93,93,73,0,0,0,0,99,100,99,99,70
1466091036,1.233750,0.167506,0.205911,1.193750,4.065886,4.849545,0.995000,0.146984,0.145270,1.217500,0.258713,0.313986,1400,1400,1400,1400,2000,2000,2000,2000,600,90,83,95,94,73,0,0,0,0,100,99,100,99,70
1466091037,1.235000,0.174765,0.214890,1.241250,4.317144,5.357397,0.995000,0.147744,0.146265,1.218750,0.348985,0.423864,1400,1400,1400,1400,900,900,900,900,600,89,82,94,94,73,0,0,0,0,99,100,100,98,70
1466091038,1.235000,0.172752,0.212420,1.255000,4.144524,5.200720,0.995000,0.148048,0.147260,1.218750,0.340704,0.414120,1400,1400,1400,1400,2000,2000,2000,2000,600,91,84,95,95,74,0,0,0,0,99,100,99,99,70
1466091039,1.235000,0.172020,0.212420,1.212500,4.039856,4.895268,0.995000,0.148504,0.147260,1.217500,0.302211,0.367534,1400,1400,1400,1400,2000,2000,2000,2000,600,91,84,95,95,73,0,0,0,0,99,99,100,99,90
1466091040,1.235000,0.173484,0.213655,1.185000,3.820656,4.526700,0.995000,0.148960,0.147260,1.220000,0.336518,0.409920,1400,1400,1400,1400,2000,2000,2000,2000,600,91,84,95,95,74,0,0,0,0,100,100,100,99,90
1466091041,1.235000,0.171471,0.211185,1.217500,4.360710,5.306120,0.995000,0.149264,0.148255,1.218750,0.331968,0.403158,1400,1400,1400,1400,2000,2000,2000,2000,600,91,84,95,95,74,0,0,1,0,99,100,100,99,90
1466091042,1.233750,0.172996,0.212076,1.250000,3.643104,4.553750,0.995000,0.149416,0.148255,1.218750,0.341705,0.415338,1400,1400,1400,1400,2000,2000,2000,2000,600,89,83,94,93,74,0,0,0,0,99,99,99,99,90
