Timestamp,A7_Volt,A7_Amp,A7_Watt,A15_Volt,A15_Amp,A15_Watt,GPU_Volt,GPU_Amp,GPU_Watt,Mem_Volt,Mem_Amp,Mem_Watt,CPU0_Freq,CPU1_Freq,CPU2_Freq,CPU3_Freq,CPU4_Freq,CPU5_Freq,CPU6_Freq,CPU7_Freq,GPU_Freq,CPU4_Temp,CPU5_Temp,CPU6_Temp,CPU7_Temp,GPU_Temp,CPU0_USG,CPU1_USG,CPU2_USG,CPU3_USG,CPU4_USG,CPU5_USG,CPU6_USG,CPU7_USG,Fan_Speed_%
1466088776,1.237500,0.114497,0.141018,1.285000,0.874608,1.123090,0.992500,0.107920,0.106144,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,6,6,7,6,25,21,15,15,0
1466088777,1.237500,0.115473,0.142255,1.285000,0.873512,1.121805,0.992500,0.107768,0.106144,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,0,1,0,0,0,0,0,0
1466088778,1.237500,0.115229,0.142255,1.285000,0.871046,1.119235,0.993750,0.107312,0.106251,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,60,56,0,0,0,0,0,0,0,0,0
1466088779,1.237500,0.114497,0.141018,1.285000,0.869402,1.116665,0.993750,0.107312,0.106251,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,1,0,0,0,0,0,0
1466088780,1.237500,0.113765,0.139781,1.285000,0.867484,1.114095,0.992500,0.106704,0.105152,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466088781,1.237500,0.114741,0.141018,1.285000,0.869950,1.116665,0.992500,0.106704,0.105152,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,1,0,0,0,0,0,0
1466088782,1.237500,0.113521,0.139781,1.285000,0.867758,1.114095,0.992500,0.106552,0.105152,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466088783,1.237500,0.113216,0.139781,1.285000,0.866114,1.112810,0.992500,0.106552,0.105152,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,61,57,63,60,56,0,0,1,0,0,0,0,0,0
1466088784,1.237500,0.113521,0.139781,1.285000,0.865840,1.111525,0.992500,0.106552,0.105152,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,61,57,63,60,56,0,0,0,0,0,0,0,0,0
1466088785,1.237500,0.114009,0.141018,1.285000,0.867210,1.114095,0.993750,0.106248,0.105258,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,66,60,67,63,56,0,0,1,0,1,1,2,2,0
1466088786,1.236250,0.126758,0.155736,1.308750,4.994198,6.532152,0.995000,0.110048,0.109450,1.223750,0.118027,0.144314,1400,1400,1400,1400,2000,2000,2000,2000,600,83,76,89,86,62,0,0,0,0,81,63,70,74,90
1466088787,1.233750,0.151463,0.186183,1.288750,5.713722,7.358344,0.995000,0.122208,0.121390,1.225000,0.162526,0.198450,1400,1400,1400,1400,2000,2000,2000,2000,600,88,81,95,92,67,0,0,0,1,100,99,100,100,90
1466088788,1.235000,0.155001,0.191425,1.232500,4.632792,5.706624,0.995000,0.131936,0.130345,1.225000,0.165711,0.202125,1400,1400,1400,1400,2000,2000,2000,2000,600,87,81,93,93,69,0,0,0,0,81,78,79,77,90
1466088789,1.233750,0.172264,0.212076,1.220000,4.645670,5.666900,0.995000,0.137408,0.136315,1.222500,0.268723,0.327496,1400,1400,1400,1400,900,900,900,900,600,87,82,94,94,71,0,0,0,0,96,97,98,98,90
1466088790,1.235000,0.166713,0.205010,1.168750,4.665398,5.448720,0.995000,0.141512,0.140295,1.217500,0.269724,0.327373,1400,1400,1400,1400,2000,2000,2000,2000,600,88,82,94,93,72,0,0,0,1,98,97,100,100,90
1466088791,1.233750,0.173972,0.213309,1.181250,4.483462,5.294423,0.995000,0.143792,0.142285,1.217500,0.263991,0.320071,1400,1400,1400,1400,900,900,900,900,600,87,82,93,93,72,0,0,0,1,97,97,99,99,90
1466088792,1.235000,0.170495,0.209950,1.190000,4.402084,5.238380,0.995000,0.145160,0.144275,1.215000,0.268268,0.325620,1400,1400,1400,1400,2000,2000,2000,2000,600,89,83,94,93,72,0,0,0,0,97,97,100,98,90
1466088793,1.235000,0.171227,0.211185,1.195000,4.268098,5.100260,0.995000,0.146224,0.145270,1.217500,0.265447,0.322505,1400,1400,1400,1400,2000,2000,2000,2000,600,89,83,94,94,73,0,0,0,1,97,97,99,99,90
1466088794,1.235000,0.170983,0.209950,1.182500,4.508944,5.328456,0.995000,0.147440,0.146265,1.216250,0.257712,0.312512,1400,1400,1400,1400,900,900,900,900,600,91,84,96,95,73,0,0,0,0,97,97,100,99,90
1466088795,1.233750,0.178242,0.219474,1.170000,4.431676,5.184270,0.995000,0.148048,0.147260,1.217500,0.260715,0.316420,1400,1400,1400,1400,900,900,900,900,600,87,82,92,92,73,0,0,0,2,95,96,99,98,90
1466088796,1.235000,0.172996,0.212420,1.155000,3.840110,4.435200,0.995000,0.148504,0.147260,1.217500,0.261443,0.317637,1400,1400,1400,1400,2000,2000,2000,2000,600,90,84,95,94,73,1,0,0,0,97,96,99,99,90
1466088797,1.235000,0.172020,0.212420,1.157500,4.300430,4.975100,0.993750,0.148200,0.146964,1.217500,0.260442,0.316420,1400,1400,1400,1400,2000,2000,2000,2000,600,87,82,93,92,73,0,0,0,1,90,95,97,100,90
1466088798,1.235000,0.172996,0.212420,1.132500,3.742018,4.235944,0.995000,0.148656,0.147260,1.217500,0.258986,0.313986,1400,1400,1400,1400,900,900,900,900,600,89,83,94,94,73,0,1,0,0,97,97,99,99,90
1466088799,1.232500,0.172752,0.211904,1.175000,4.140140,4.864500,0.995000,0.149264,0.148255,1.218750,0.269269,0.327642,1400,1400,1400,1400,900,900,900,900,600,90,84,95,95,73,0,0,0,2,95,95,100,98,90
