Timestamp,Volt,Amp,Watt,Watt-Hour
1466088233,5.000,0.715,3.576,0.000
1466088234,5.000,0.707,3.538,0.000
1466088235,5.000,0.708,3.538,0.000
1466088236,5.000,0.706,3.530,0.000
1466088237,5.000,0.706,3.530,0.000
1466088238,5.000,0.706,3.530,0.000
1466088239,5.000,0.723,3.610,0.000
1466088240,5.010,0.706,3.522,0.000
1466088241,5.010,0.706,3.526,0.000
1466088242,5.000,0.705,3.522,0.000
1466088243,5.000,0.707,3.538,0.000
1466088244,5.000,1.089,5.435,0.000
1466088245,5.000,1.287,6.416,0.000
1466088246,5.000,1.271,6.336,0.000
1466088247,5.000,1.302,6.488,0.000
1466088248,5.000,1.295,6.458,0.000
1466088249,5.000,1.338,6.668,0.000
1466088250,5.000,1.312,6.538,0.000
1466088251,5.000,1.348,6.721,0.000
1466088252,5.000,1.249,6.229,0.000
1466088253,5.000,1.519,7.565,0.000
1466088254,5.000,1.511,7.519,0.000
1466088255,5.000,1.550,7.713,0.000
1466088256,5.000,1.518,7.557,0.000
1466088257,5.000,1.547,7.706,0.000
1466088258,5.000,1.525,7.591,0.000
1466088259,5.000,1.558,7.755,0.000
1466088260,5.000,1.530,7.618,0.000
1466088261,5.000,1.560,7.763,0.000
1466088262,5.000,1.533,7.633,0.000
1466088263,5.000,1.557,7.752,0.000
1466088264,5.010,1.531,7.618,0.000
1466088265,5.000,1.531,7.622,0.000
1466088266,5.000,1.530,7.618,0.000
1466088267,5.000,1.554,7.736,0.000
1466088268,5.010,1.531,7.618,0.000
1466088269,5.000,1.534,7.637,0.000
1466088270,5.000,1.533,7.637,0.000
1466088271,5.000,1.533,7.633,0.000
1466088272,5.000,1.532,7.626,0.000
1466088273,5.000,1.559,7.759,0.000
1466088274,5.010,1.531,7.622,0.000
1466088275,5.000,1.529,7.614,0.000
1466088276,5.000,1.526,7.603,0.000
1466088277,5.000,1.561,7.774,0.000
1466088278,5.000,1.531,7.622,0.000
1466088279,5.000,1.528,7.610,0.000
1466088280,5.000,1.525,7.591,0.000
1466088281,5.000,1.529,7.610,0.000
1466088282,5.000,1.527,7.603,0.000
1466088283,5.000,1.551,7.725,0.000
1466088284,5.000,1.526,7.595,0.000
1466088285,5.000,1.530,7.618,0.000
1466088286,5.000,1.529,7.610,0.000
1466088287,5.000,1.526,7.599,0.000
1466088288,5.000,1.523,7.584,0.000
1466088289,5.000,1.526,7.599,0.000
1466088290,5.000,1.524,7.587,0.000
1466088291,5.000,1.524,7.587,0.000
1466088292,5.000,1.523,7.584,0.000
1466088293,5.000,1.524,7.595,0.000
1466088294,5.000,1.526,7.599,0.000
1466088295,5.000,1.523,7.584,0.000
1466088296,5.000,1.521,7.580,0.000
1466088297,5.000,1.522,7.576,0.000
1466088298,5.000,1.523,7.584,0.000
1466088299,5.000,1.522,7.580,0.000
1466088300,5.000,1.516,7.549,0.000
1466088301,5.000,1.523,7.584,0.000
1466088302,5.000,1.522,7.576,0.000
1466088303,5.000,1.523,7.584,0.000
1466088304,5.000,1.521,7.561,0.000
1466088305,5.000,1.521,7.576,0.000
1466088306,5.000,1.522,7.576,0.000
1466088307,5.000,1.518,7.557,0.000
1466088308,5.000,1.512,7.530,0.000
1466088309,5.000,1.518,7.561,0.000
1466088310,5.000,1.519,7.565,0.000
1466088311,5.000,1.520,7.568,0.000
1466088312,5.000,1.517,7.553,0.000
1466088313,5.000,1.520,7.568,0.000
1466088314,5.000,1.520,7.572,0.000
1466088315,5.000,1.517,7.553,0.000
1466088316,5.000,1.511,7.526,0.000
1466088317,5.000,1.515,7.545,0.000
1466088318,5.000,1.516,7.549,0.000
1466088319,5.000,1.518,7.557,0.000
1466088320,5.000,1.514,7.534,0.000
1466088321,5.000,1.513,7.534,0.000
1466088322,5.000,1.522,7.580,0.000
1466088323,5.000,1.515,7.545,0.000
1466088324,5.000,1.512,7.530,0.000
1466088325,5.000,1.518,7.561,0.000
1466088326,5.000,1.518,7.561,0.000
1466088327,5.000,1.517,7.553,0.000
1466088328,5.000,1.512,7.530,0.000
1466088329,5.000,1.516,7.549,0.000
1466088330,5.000,1.515,7.542,0.000
1466088331,5.000,1.513,7.538,0.000
1466088332,5.000,1.509,7.515,0.000
1466088333,5.000,1.515,7.542,0.000
1466088334,5.000,1.514,7.538,0.000
1466088335,5.000,1.515,7.545,0.000
1466088336,5.000,1.513,7.534,0.000
1466088337,5.000,1.515,7.542,0.000
1466088338,5.000,1.513,7.538,0.000
1466088339,5.000,1.513,7.538,0.000
1466088340,5.000,1.507,7.503,0.000
1466088341,5.000,1.514,7.538,0.000
1466088342,5.000,1.512,7.523,0.000
1466088343,5.000,1.514,7.538,0.000
1466088344,5.000,1.511,7.523,0.000
1466088345,5.010,1.514,7.542,0.000
1466088346,5.000,1.514,7.542,0.000
1466088347,5.000,1.511,7.526,0.000
1466088348,5.000,1.511,7.523,0.000
1466088349,5.000,1.512,7.526,0.000
1466088350,5.000,1.513,7.534,0.000
1466088351,5.000,1.512,7.526,0.000
1466088352,5.000,1.511,7.523,0.000
1466088353,5.000,1.512,7.526,0.000
1466088354,5.000,1.511,7.523,0.000
1466088355,5.000,1.507,7.507,0.000
1466088356,5.000,1.511,7.523,0.000
1466088357,5.000,1.506,7.503,0.000
1466088358,5.000,1.512,7.530,0.000
1466088359,5.000,1.508,7.511,0.000
1466088360,5.000,1.511,7.523,0.000
1466088361,5.000,1.511,7.523,0.000
1466088362,5.000,1.513,7.530,0.000
1466088363,5.000,1.509,7.515,0.000
1466088364,5.000,1.536,7.649,0.000
1466088365,5.000,1.507,7.503,0.000
1466088366,5.000,1.534,7.633,0.000
1466088367,5.000,1.507,7.503,0.000
1466088368,5.000,1.509,7.511,0.000
1466088369,5.000,1.509,7.515,0.000
1466088370,5.000,1.538,7.660,0.000
1466088371,5.000,1.508,7.511,0.000
1466088372,5.000,1.507,7.507,0.000
1466088373,5.000,1.504,7.488,0.000
1466088374,5.000,1.531,7.622,0.000
1466088375,5.000,1.508,7.507,0.000
1466088376,5.000,1.535,7.641,0.000
1466088377,5.010,1.507,7.503,0.000
1466088378,5.000,1.509,7.519,0.000
1466088379,5.000,1.507,7.503,0.000
1466088380,5.000,1.536,7.649,0.000
1466088381,5.000,1.504,7.488,0.000
1466088382,5.000,1.528,7.607,0.000
1466088383,5.000,1.503,7.488,0.000
1466088384,5.010,1.502,7.481,0.000
1466088385,5.000,1.507,7.503,0.000
1466088386,5.000,1.536,7.649,0.000
1466088387,5.000,1.505,7.492,0.000
1466088388,5.000,1.521,7.572,0.000
1466088389,5.000,1.502,7.481,0.000
1466088390,5.000,1.502,7.481,0.000
1466088391,5.000,1.503,7.481,0.000
1466088392,5.000,1.527,7.603,0.000
1466088393,5.000,1.506,7.496,0.000
1466088394,5.000,1.504,7.492,0.000
1466088395,5.010,1.504,7.488,0.000
1466088396,5.000,1.533,7.629,0.000
1466088397,5.000,1.504,7.488,0.000
1466088398,5.000,1.522,7.576,0.000
1466088399,5.000,1.500,7.477,0.000
1466088400,5.000,1.504,7.488,0.000
1466088401,5.010,1.505,7.492,0.000
1466088402,5.000,1.503,7.488,0.000
1466088403,5.000,1.504,7.492,0.000
1466088404,5.010,1.503,7.484,0.000
1466088405,5.000,1.503,7.488,0.000
1466088406,5.000,1.500,7.469,0.000
1466088407,5.000,1.499,7.473,0.000
1466088408,5.000,1.500,7.469,0.000
1466088409,5.000,1.501,7.477,0.000
1466088410,5.000,1.503,7.484,0.000
1466088411,5.000,1.502,7.481,0.000
1466088412,5.000,1.502,7.481,0.000
1466088413,5.000,1.503,7.488,0.000
1466088414,5.000,1.502,7.481,0.000
1466088415,5.010,1.502,7.481,0.000
1466088416,5.000,1.498,7.465,0.000
1466088417,5.000,1.500,7.473,0.000
1466088418,5.000,1.502,7.481,0.000
1466088419,5.000,1.503,7.484,0.000
1466088420,5.000,1.502,7.477,0.000
1466088421,5.000,1.504,7.488,0.000
