Timestamp,Volt,Amp,Watt,Watt-Hour
1466084319,5.000,0.684,3.419,0.000
1466084320,5.000,0.684,3.419,0.000
1466084321,5.000,0.683,3.416,0.000
1466084322,5.000,0.683,3.416,0.000
1466084323,5.000,0.682,3.416,0.000
1466084324,5.000,0.683,3.416,0.000
1466084325,5.000,0.683,3.416,0.000
1466084326,5.000,0.682,3.412,0.000
1466084327,5.000,0.683,3.416,0.000
1466084328,5.000,0.683,3.412,0.000
1466084329,5.000,0.683,3.416,0.000
1466084330,5.000,1.578,7.862,0.000
1466084331,5.000,1.576,7.847,0.000
1466084332,5.000,2.006,9.981,0.000
1466084333,5.000,2.042,10.149,0.000
1466084334,5.000,2.082,10.347,0.000
1466084335,5.000,2.085,10.358,0.000
1466084336,5.000,2.111,10.488,0.000
1466084337,5.000,2.122,10.546,0.000
1466084338,5.000,2.123,10.546,0.000
1466084339,5.000,2.156,10.710,0.000
1466084340,5.000,2.171,10.786,0.000
1466084341,5.000,2.050,10.183,0.000
1466084342,5.000,2.070,10.282,0.000
1466084343,5.000,2.193,10.889,0.000
1466084344,5.000,2.183,10.839,0.000
1466084345,5.000,2.095,10.404,0.000
1466084346,5.000,2.202,10.931,0.000
1466084347,5.000,2.176,10.813,0.000
1466084348,5.000,2.046,10.164,0.000
1466084349,5.000,2.044,10.152,0.000
1466084350,5.000,2.035,10.110,0.000
1466084351,5.000,2.042,10.145,0.000
1466084352,5.010,2.125,10.553,0.000
1466084353,5.000,2.056,10.213,0.000
1466084354,5.000,2.031,10.091,0.000
1466084355,5.000,2.099,10.427,0.000
1466084356,5.000,2.052,10.191,0.000
1466084357,5.000,2.076,10.313,0.000
1466084358,5.000,2.038,10.126,0.000
1466084359,5.000,2.013,10.004,0.000
1466084360,5.000,2.043,10.145,0.000
1466084361,5.000,2.029,10.076,0.000
1466084362,5.010,2.200,10.923,0.000
1466084363,5.010,2.075,10.309,0.000
1466084364,5.010,2.050,10.183,0.000
1466084365,5.000,2.006,9.965,0.000
1466084366,5.000,2.074,10.301,0.000
1466084367,5.000,2.053,10.198,0.000
1466084368,5.000,2.041,10.141,0.000
1466084369,5.000,2.048,10.175,0.000
1466084370,5.010,2.034,10.107,0.000
1466084371,5.000,2.028,10.076,0.000
1466084372,5.000,2.035,10.114,0.000
1466084373,5.000,2.028,10.080,0.000
1466084374,5.000,2.025,10.061,0.000
1466084375,5.000,2.034,10.103,0.000
1466084376,5.000,2.033,10.099,0.000
1466084377,5.000,2.041,10.133,0.000
1466084378,5.000,2.090,10.381,0.000
1466084379,5.000,2.045,10.160,0.000
1466084380,5.000,2.033,10.099,0.000
1466084381,5.000,2.073,10.297,0.000
1466084382,5.000,2.052,10.194,0.000
1466084383,5.000,2.030,10.084,0.000
1466084384,5.000,1.900,9.439,0.000
1466084385,5.000,2.049,10.179,0.000
1466084386,5.000,2.039,10.129,0.000
1466084387,5.000,2.052,10.187,0.000
1466084388,5.000,2.054,10.202,0.000
1466084389,5.000,2.022,10.046,0.000
1466084390,5.010,2.093,10.393,0.000
1466084391,5.000,2.046,10.168,0.000
1466084392,5.000,2.059,10.225,0.000
1466084393,5.000,2.023,10.046,0.000
1466084394,5.010,2.030,10.080,0.000
1466084395,5.000,2.050,10.187,0.000
1466084396,5.010,2.051,10.187,0.000
1466084397,5.000,2.035,10.114,0.000
1466084398,5.000,2.054,10.210,0.000
1466084399,5.000,2.035,10.110,0.000
1466084400,5.000,1.903,9.454,0.000
1466084401,5.000,2.030,10.084,0.000
1466084402,5.000,1.963,9.752,0.000
1466084403,5.000,2.016,10.011,0.000
1466084404,5.000,2.024,10.049,0.000
1466084405,5.000,2.074,10.301,0.000
1466084406,5.010,2.041,10.137,0.000
1466084407,5.000,2.034,10.103,0.000
1466084408,5.010,2.041,10.133,0.000
1466084409,5.000,2.083,10.351,0.000
1466084410,5.000,1.999,9.939,0.000
1466084411,5.000,2.021,10.034,0.000
1466084412,5.000,2.018,10.023,0.000
1466084413,5.000,2.035,10.110,0.000
1466084414,5.000,2.044,10.152,0.000
1466084415,5.000,2.031,10.087,0.000
1466084416,5.000,1.977,9.820,0.000
1466084417,5.000,2.016,10.015,0.000
1466084418,5.000,2.039,10.133,0.000
1466084419,5.000,1.902,9.450,0.000
1466084420,5.000,2.031,10.091,0.000
1466084421,5.000,2.015,10.011,0.000
1466084422,5.000,1.988,9.878,0.000
1466084423,5.000,1.938,9.629,0.000
1466084425,5.000,2.027,10.068,0.000
1466084426,5.000,1.992,9.893,0.000
1466084427,5.000,1.963,9.752,0.000
1466084428,5.000,2.035,10.107,0.000
1466084429,5.000,1.871,9.297,0.000
1466084430,5.000,1.868,9.282,0.000
1466084431,5.000,1.945,9.664,0.000
1466084432,5.000,2.034,10.107,0.000
1466084433,5.000,2.032,10.091,0.000
1466084434,5.000,2.035,10.107,0.000
1466084435,5.000,2.013,9.996,0.000
1466084436,5.000,1.965,9.763,0.000
1466084437,5.000,2.010,9.984,0.000
1466084438,5.000,2.017,10.015,0.000
1466084439,5.000,2.031,10.087,0.000
1466084440,5.000,2.023,10.046,0.000
1466084441,5.000,1.982,9.843,0.000
1466084442,5.000,2.040,10.129,0.000
1466084443,5.000,2.052,10.191,0.000
1466084444,5.000,2.041,10.137,0.000
