Timestamp,Volt,Amp,Watt,Watt-Hour
1466085472,5.000,0.701,3.507,0.000
1466085473,5.000,0.711,3.557,0.000
1466085474,5.000,0.700,3.496,0.000
1466085475,5.000,0.698,3.488,0.000
1466085476,5.000,0.698,3.488,0.000
1466085477,5.000,0.697,3.557,0.000
1466085478,5.000,0.698,3.488,0.000
1466085479,5.000,0.713,3.561,0.000
1466085480,5.000,0.696,3.477,0.000
1466085481,5.000,0.696,3.480,0.000
1466085482,5.000,0.697,3.484,0.000
1466085483,5.000,2.321,11.515,0.000
1466085484,5.000,2.571,12.752,0.000
1466085485,5.000,2.659,13.172,0.000
1466085486,5.000,2.454,12.168,0.000
1466085487,5.000,2.461,12.202,0.000
1466085488,5.000,2.243,11.129,0.000
1466085489,5.000,2.298,11.400,0.000
1466085490,5.000,2.223,11.034,0.000
1466085491,5.000,2.294,11.374,0.000
1466085492,5.000,2.127,10.553,0.000
1466085493,5.000,2.242,11.126,0.000
1466085494,5.000,2.193,10.878,0.000
1466085495,5.000,2.074,10.290,0.000
1466085496,5.000,2.122,10.526,0.000
1466085497,5.000,2.072,10.282,0.000
1466085498,5.000,2.127,10.546,0.000
1466085499,5.000,2.219,11.004,0.000
1466085500,5.000,2.197,10.904,0.000
1466085501,5.000,2.203,10.942,0.000
1466085502,5.000,2.168,10.752,0.000
1466085503,5.000,2.222,11.023,0.000
1466085504,5.000,2.189,10.858,0.000
1466085505,5.000,2.060,10.225,0.000
1466085506,5.000,2.101,10.423,0.000
1466085507,5.000,2.173,10.775,0.000
1466085508,5.000,2.168,10.752,0.000
1466085509,5.000,2.144,10.633,0.000
1466085510,5.010,2.142,10.629,0.000
1466085511,5.000,2.238,11.103,0.000
1466085512,5.000,2.096,10.400,0.000
1466085513,5.000,2.253,11.175,0.000
1466085514,5.000,2.059,10.213,0.000
1466085515,5.000,2.009,9.965,0.000
1466085516,5.000,2.229,11.061,0.000
1466085517,5.000,2.116,10.500,0.000
1466085518,5.000,2.111,10.469,0.000
1466085519,5.000,2.168,10.755,0.000
1466085520,5.000,2.227,11.042,0.000
1466085521,5.000,2.224,11.034,0.000
1466085522,5.000,2.177,10.797,0.000
1466085523,5.000,2.224,11.034,0.000
1466085524,5.000,2.015,10.000,0.000
1466085525,5.010,2.105,10.446,0.000
1466085526,5.000,2.031,10.080,0.000
1466085527,5.000,2.183,10.843,0.000
1466085528,5.000,1.978,9.816,0.000
1466085529,5.000,2.022,10.026,0.000
1466085530,5.000,2.133,10.584,0.000
1466085531,5.000,2.117,10.504,0.000
1466085532,5.000,2.189,10.866,0.000
1466085533,5.000,2.212,10.973,0.000
1466085534,5.000,2.054,10.191,0.000
1466085535,5.010,2.210,10.962,0.000
1466085536,5.000,2.138,10.614,0.000
1466085537,5.000,2.165,10.740,0.000
1466085538,5.000,2.184,10.839,0.000
1466085539,5.000,2.155,10.687,0.000
1466085540,5.000,2.205,10.942,0.000
1466085541,5.000,2.080,10.324,0.000
1466085542,5.000,2.189,10.858,0.000
1466085543,5.000,2.139,10.614,0.000
1466085544,5.000,2.006,9.954,0.000
1466085545,5.000,1.990,9.874,0.000
1466085546,5.000,1.976,9.805,0.000
1466085547,5.000,2.019,10.023,0.000
1466085548,5.000,2.132,10.580,0.000
1466085549,5.000,2.046,10.164,0.000
1466085550,5.000,2.259,11.206,0.000
1466085551,5.000,2.077,10.313,0.000
1466085552,5.000,2.017,10.000,0.000
1466085553,5.000,2.139,10.610,0.000
1466085554,5.000,1.997,10.923,0.000
1466085555,5.000,1.990,9.878,0.000
1466085556,5.000,1.987,9.858,0.000
1466085557,5.000,1.928,9.565,0.000
1466085558,5.000,2.006,9.958,0.000
1466085559,5.000,1.986,9.855,0.000
1466085560,5.000,2.059,10.217,0.000
1466085561,5.000,2.035,10.099,0.000
1466085562,5.000,2.085,10.343,0.000
1466085563,5.000,2.014,9.996,0.000
1466085564,5.000,2.192,10.874,0.000
1466085565,5.000,2.176,10.794,0.000
1466085566,5.000,2.050,10.179,0.000
1466085567,5.000,2.071,10.271,0.000
1466085568,5.000,2.129,10.557,0.000
1466085569,5.000,1.985,9.855,0.000
1466085570,5.000,2.169,10.755,0.000
1466085571,5.000,2.119,10.515,0.000
1466085572,5.000,0.975,4.874,0.000
1466085573,5.010,0.950,4.740,0.000
1466085574,5.000,0.895,4.469,0.000
1466085575,5.000,0.894,4.461,0.000
1466085577,5.000,0.871,4.351,0.000
1466085578,5.000,0.864,4.316,0.000
1466085579,5.000,0.859,4.290,0.000
1466085580,5.000,0.866,4.324,0.000
1466085581,5.000,0.851,4.251,0.000
1466085582,5.000,0.869,4.339,0.000
