Timestamp,A7_Volt,A7_Amp,A7_Watt,A15_Volt,A15_Amp,A15_Watt,GPU_Volt,GPU_Amp,GPU_Watt,Mem_Volt,Mem_Amp,Mem_Watt,CPU0_Freq,CPU1_Freq,CPU2_Freq,CPU3_Freq,CPU4_Freq,CPU5_Freq,CPU6_Freq,CPU7_Freq,GPU_Freq,CPU4_Temp,CPU5_Temp,CPU6_Temp,CPU7_Temp,GPU_Temp,CPU0_USG,CPU1_USG,CPU2_USG,CPU3_USG,CPU4_USG,CPU5_USG,CPU6_USG,CPU7_USG,Fan_Speed_%
1466084761,1.237500,0.117242,0.144729,1.285000,0.892144,1.146220,0.992500,0.111720,0.110112,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,64,59,65,62,58,0,0,0,0,4,7,2,3,0
1466084762,1.237500,0.118218,0.145966,1.285000,0.889952,1.142365,0.993750,0.110960,0.109230,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,64,59,65,62,58,0,0,0,0,0,0,0,0,0
1466084763,1.237500,0.116998,0.143492,1.285000,0.885294,1.137225,0.993750,0.110200,0.109230,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,65,62,57,0,0,0,0,0,0,0,0,0
1466084764,1.237500,0.116510,0.143492,1.285000,0.884746,1.135940,0.992500,0.110200,0.109120,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466084765,1.237500,0.114985,0.141018,1.285000,0.883650,1.134655,0.992500,0.110048,0.109120,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466084766,1.237500,0.114985,0.141018,1.285000,0.886664,1.138510,0.992500,0.109744,0.108128,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,1,0
1466084767,1.237500,0.114985,0.141018,1.285000,0.880088,1.130800,0.992500,0.109440,0.108128,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466084768,1.237500,0.116022,0.143492,1.285000,0.881732,1.132085,0.992500,0.109288,0.108128,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466084769,1.237500,0.116510,0.143492,1.285000,0.880910,1.130800,0.992500,0.109288,0.108128,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466084770,1.237500,0.114985,0.141018,1.285000,0.880910,1.130800,0.992500,0.109288,0.108128,1.216250,0.017472,0.020672,1400,1400,1400,1400,2000,2000,2000,2000,600,64,59,66,64,57,0,0,0,0,0,0,0,0,0
1466084771,1.215000,0.633973,0.769095,1.301250,3.915460,5.093415,0.993750,0.117496,0.116181,1.225000,0.159978,0.194775,1400,1400,1400,1400,2000,2000,2000,2000,600,81,73,83,83,65,80,75,73,79,78,77,77,77,0
1466084772,1.216250,0.450973,0.547200,1.300000,3.496514,4.544800,0.993750,0.126008,0.125118,1.227500,0.252980,0.309204,1400,1400,1400,1400,2000,2000,2000,2000,600,83,75,86,85,67,88,89,87,86,100,100,100,99,70
1466084773,1.217500,0.419497,0.509923,1.302500,4.074654,5.304348,0.993750,0.133304,0.132069,1.218750,0.245245,0.298410,1400,1400,1400,1400,2000,2000,2000,2000,600,86,78,89,89,70,98,99,99,100,99,100,100,100,70
1466084774,1.216250,0.425231,0.516800,1.303750,4.200146,5.472600,0.993750,0.137408,0.136041,1.218750,0.248976,0.302064,1400,1400,1400,1400,2000,2000,2000,2000,600,88,80,91,91,71,100,100,100,100,100,100,99,100,70
1466084776,1.217500,0.428708,0.520876,1.303750,4.223710,5.502569,0.993750,0.141512,0.140013,1.218750,0.252252,0.306936,1400,1400,1400,1400,2000,2000,2000,2000,600,90,82,93,93,73,98,100,100,99,99,99,100,100,70
1466084777,1.216250,0.432490,0.525312,1.303750,4.189460,5.458267,0.993750,0.146224,0.144978,1.218750,0.249704,0.303282,1400,1400,1400,1400,2000,2000,2000,2000,600,92,84,95,95,74,97,99,100,99,100,100,100,99,70
