Timestamp,Volt,Amp,Watt,Watt-Hour
1466083982,5.000,0.705,3.526,0.000
1466083983,5.000,0.704,3.522,0.000
1466083984,5.000,0.704,3.519,0.000
1466083985,5.000,0.703,3.511,0.000
1466083986,5.000,0.702,3.511,0.000
1466083987,5.000,0.702,3.511,0.000
1466083988,5.000,0.703,3.515,0.000
1466083989,5.000,0.702,3.511,0.000
1466083990,5.000,0.703,3.515,0.000
1466083991,5.000,0.702,3.511,0.000
1466083992,5.000,0.702,3.511,0.000
1466083993,5.000,1.117,5.576,0.000
1466083994,5.000,1.074,5.362,0.000
1466083995,5.000,1.209,6.030,0.000
1466083996,5.010,1.471,7.332,0.000
1466083997,5.010,1.482,7.381,0.000
1466083998,5.000,1.492,7.435,0.000
1466083999,5.000,1.495,7.469,0.000
1466084000,5.000,1.508,7.511,0.000
1466084001,5.000,1.504,7.496,0.000
1466084002,5.000,1.526,7.607,0.000
1466084003,5.010,1.510,7.526,0.000
1466084004,5.000,1.515,7.549,0.000
1466084005,5.000,1.533,7.637,0.000
1466084006,5.000,1.556,7.752,0.000
1466084007,5.000,1.531,7.629,0.000
1466084008,5.000,1.554,7.740,0.000
1466084009,5.000,1.534,7.641,0.000
1466084010,5.000,1.538,7.660,0.000
1466084011,5.010,1.536,7.652,0.000
1466084012,5.000,1.552,7.732,0.000
1466084013,5.000,1.536,7.652,0.000
1466084014,5.000,1.535,7.652,0.000
1466084015,5.000,1.534,7.645,0.000
1466084016,5.000,1.554,7.748,0.000
1466084017,5.000,1.536,7.649,0.000
1466084018,5.000,1.554,7.744,0.000
1466084019,5.000,1.533,7.637,0.000
1466084020,5.000,1.548,7.710,0.000
1466084021,5.000,1.531,7.626,0.000
1466084022,5.000,1.556,7.752,0.000
1466084023,5.000,1.531,7.626,0.000
1466084024,5.000,1.549,7.713,0.000
1466084025,5.000,1.529,7.618,0.000
1466084026,5.000,1.529,7.618,0.000
1466084027,5.000,1.528,7.614,0.000
1466084028,5.000,1.545,7.694,0.000
1466084029,5.000,1.532,7.633,0.000
1466084030,5.000,1.549,7.717,0.000
1466084031,5.000,1.529,7.618,0.000
1466084032,5.000,1.529,7.618,0.000
1466084033,5.000,1.527,7.607,0.000
1466084034,5.000,1.547,7.706,0.000
1466084035,5.000,1.525,7.599,0.000
1466084036,5.000,1.529,7.614,0.000
1466084037,5.000,1.525,7.595,0.000
1466084038,5.000,1.549,7.717,0.000
1466084039,5.000,1.525,7.599,0.000
1466084040,5.000,1.546,7.698,0.000
1466084041,5.000,1.528,7.610,0.000
1466084042,5.000,1.523,7.587,0.000
1466084043,5.000,1.525,7.595,0.000
1466084044,5.000,1.524,7.591,0.000
1466084045,5.000,1.522,7.580,0.000
1466084046,5.000,1.535,7.645,0.000
1466084047,5.000,1.517,7.557,0.000
1466084048,5.000,1.517,7.561,0.000
1466084049,5.000,1.517,7.561,0.000
1466084050,5.000,1.518,7.565,0.000
1466084051,5.000,1.518,7.561,0.000
