Timestamp,A7_Volt,A7_Amp,A7_Watt,A15_Volt,A15_Amp,A15_Watt,GPU_Volt,GPU_Amp,GPU_Watt,Mem_Volt,Mem_Amp,Mem_Watt,CPU0_Freq,CPU1_Freq,CPU2_Freq,CPU3_Freq,CPU4_Freq,CPU5_Freq,CPU6_Freq,CPU7_Freq,GPU_Freq,CPU4_Temp,CPU5_Temp,CPU6_Temp,CPU7_Temp,GPU_Temp,CPU0_USG,CPU1_USG,CPU2_USG,CPU3_USG,CPU4_USG,CPU5_USG,CPU6_USG,CPU7_USG,Fan_Speed_%
1466085718,1.237500,0.117486,0.144729,1.285000,0.890774,1.143650,0.993750,0.111264,0.110223,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,64,59,65,62,58,4,4,4,4,10,12,7,10,0
1466085719,1.237500,0.119255,0.147203,1.285000,0.948862,1.218180,0.993750,0.110808,0.109230,1.216250,0.017472,0.020672,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466085720,1.237500,0.116510,0.143492,1.285000,0.882828,1.133370,0.993750,0.110200,0.109230,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466085721,1.237500,0.114741,0.141018,1.285000,0.884746,1.135940,0.993750,0.109440,0.108237,1.216250,0.016016,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466085722,1.237500,0.115473,0.142255,1.285000,0.878992,1.128230,0.993750,0.109440,0.108237,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,58,64,62,57,0,0,0,0,0,0,0,0,0
1466085723,1.237500,0.115473,0.142255,1.285000,0.916256,1.177060,0.993750,0.109288,0.108237,1.216250,0.017745,0.020672,1400,1400,1400,1400,2000,2000,2000,2000,600,63,58,64,62,57,0,0,0,0,0,0,0,0,0
1466085724,1.237500,0.114497,0.141018,1.285000,0.875978,1.124375,0.993750,0.108984,0.107244,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,64,61,57,0,0,0,0,0,0,0,0,0
1466085725,1.237500,0.119499,0.147203,1.285000,0.940094,1.207900,0.993750,0.108680,0.107244,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,58,64,61,57,1,0,0,0,0,0,0,0,0
1466085726,1.237500,0.115717,0.142255,1.285000,0.876252,1.125660,0.993750,0.108680,0.107244,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,64,61,56,0,0,0,0,0,0,0,0,0
1466085727,1.237500,0.114009,0.141018,1.285000,0.880088,1.130800,0.993750,0.108528,0.107244,1.216250,0.016016,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466085728,1.237500,0.122488,0.150914,1.291250,2.080208,2.685280,0.993750,0.110960,0.109230,1.217500,0.028210,0.034076,1400,1400,1400,1400,2000,2000,2000,2000,600,77,61,66,66,60,0,0,0,0,89,0,0,0,50
