Timestamp,Volt,Amp,Watt,Watt-Hour
1466086581,5.000,0.672,3.362,0.000
1466086582,5.010,0.672,3.362,0.000
1466086583,5.000,0.671,3.358,0.000
1466086584,5.000,0.671,3.355,0.000
1466086585,5.000,0.671,3.355,0.000
1466086586,5.010,0.671,3.355,0.000
1466086587,5.000,0.670,3.351,0.000
1466086588,5.000,0.672,3.358,0.000
1466086589,5.000,0.671,3.355,0.000
1466086590,5.000,0.671,3.355,0.000
1466086591,5.010,0.671,3.355,0.000
1466086592,5.000,1.573,7.832,0.000
1466086593,5.000,1.652,8.229,0.000
1466086594,5.000,1.766,8.786,0.000
1466086595,5.000,1.690,8.412,0.000
1466086596,5.000,1.681,8.366,0.000
1466086597,5.000,1.800,8.954,0.000
1466086598,5.000,1.797,8.942,0.000
1466086599,5.000,1.810,9.003,0.000
1466086600,5.000,1.776,8.836,0.000
1466086601,5.000,1.774,8.824,0.000
1466086602,5.000,1.833,9.114,0.000
1466086603,5.000,1.829,9.099,0.000
1466086604,5.000,1.840,9.152,0.000
1466086605,5.000,1.770,8.809,0.000
1466086606,5.000,1.842,9.160,0.000
1466086607,5.000,1.719,8.553,0.000
1466086608,5.000,1.848,9.191,0.000
1466086609,5.000,1.722,8.572,0.000
1466086610,5.000,1.846,9.175,0.000
1466086611,5.000,1.715,8.534,0.000
1466086612,5.000,1.851,9.206,0.000
1466086613,5.000,1.787,8.885,0.000
1466086614,5.000,1.862,9.255,0.000
1466086615,5.000,1.800,8.950,0.000
1466086616,5.000,1.872,9.309,0.000
1466086617,5.000,1.761,8.759,0.000
1466086618,5.000,1.865,9.274,0.000
1466086619,5.000,1.853,9.217,0.000
1466086620,5.000,1.871,9.305,0.000
1466086621,5.000,1.840,9.152,0.000
1466086622,5.000,1.867,9.286,0.000
1466086623,5.000,1.889,9.393,0.000
1466086624,5.000,1.876,9.328,0.000
1466086625,5.000,1.892,9.404,0.000
1466086626,5.000,1.822,9.061,0.000
1466086627,5.000,1.876,9.328,0.000
1466086628,5.000,1.742,8.668,0.000
1466086629,5.000,1.894,9.420,0.000
1466086630,5.000,1.804,8.969,0.000
1466086631,5.000,1.896,9.423,0.000
1466086632,5.000,1.735,8.629,0.000
1466086633,5.000,1.901,9.362,0.000
1466086634,5.000,1.770,8.805,0.000
1466086635,5.000,1.902,9.462,0.000
1466086637,5.000,1.774,8.824,0.000
1466086638,5.000,1.909,9.488,0.000
1466086639,5.000,1.791,8.904,0.000
1466086640,5.000,1.886,9.378,0.000
1466086641,5.000,1.798,8.942,0.000
1466086642,5.000,1.905,9.469,0.000
1466086643,5.000,1.777,8.839,0.000
1466086644,5.000,1.908,9.484,0.000
1466086645,5.000,1.841,9.160,0.000
1466086646,5.000,1.912,9.504,0.000
1466086647,5.000,1.884,9.366,0.000
1466086648,5.000,1.916,9.523,0.000
1466086649,5.000,1.886,9.374,0.000
1466086650,5.000,1.829,9.095,0.000
1466086651,5.000,1.885,9.378,0.000
1466086652,5.000,1.875,9.320,0.000
1466086653,5.000,1.890,9.393,0.000
1466086654,5.000,1.800,8.954,0.000
1466086655,5.000,1.887,9.381,0.000
1466086656,5.000,1.750,8.702,0.000
1466086657,5.000,1.882,9.355,0.000
1466086658,5.000,1.795,8.927,0.000
1466086659,5.000,1.890,9.397,0.000
1466086660,5.000,1.776,8.832,0.000
1466086661,5.000,1.899,9.442,0.000
1466086662,5.000,1.782,8.858,0.000
1466086663,5.000,1.898,9.435,0.000
1466086664,5.000,1.838,9.141,0.000
1466086665,5.000,1.896,9.423,0.000
1466086666,5.000,1.821,9.057,0.000
1466086667,5.000,1.899,9.439,0.000
1466086668,5.000,1.878,9.339,0.000
1466086669,5.000,1.899,9.439,0.000
1466086670,5.000,1.865,9.271,0.000
1466086671,5.010,1.864,9.267,0.000
1466086672,5.000,1.897,9.431,0.000
1466086673,5.000,1.900,9.450,0.000
1466086674,5.000,1.894,9.416,0.000
1466086675,5.000,1.827,9.087,0.000
1466086676,5.000,1.886,9.374,0.000
1466086677,5.000,1.765,8.778,0.000
1466086678,5.000,1.897,9.427,0.000
1466086679,5.000,1.757,8.740,0.000
1466086680,5.000,1.889,9.393,0.000
1466086681,5.000,1.758,8.744,0.000
1466086682,5.000,1.901,9.446,0.000
1466086683,5.010,1.790,8.904,0.000
1466086684,5.000,1.903,9.458,0.000
1466086685,5.000,1.804,8.969,0.000
1466086686,5.000,1.906,9.473,0.000
1466086687,5.000,1.801,8.954,0.000
1466086688,5.000,1.904,9.465,0.000
1466086689,5.000,1.838,9.141,0.000
1466086690,5.010,1.908,9.481,0.000
1466086691,5.010,1.805,8.977,0.000
1466086692,5.000,1.902,9.454,0.000
1466086693,5.000,1.883,9.362,0.000
1466086694,5.000,1.830,9.099,0.000
1466086695,5.000,1.903,9.458,0.000
1466086696,5.000,1.881,9.351,0.000
1466086697,5.000,1.903,9.458,0.000
1466086698,5.010,1.809,8.996,0.000
1466086699,5.000,1.902,9.454,0.000
1466086700,5.000,1.763,8.771,0.000
1466086701,5.000,1.893,9.412,0.000
1466086702,5.000,1.776,8.836,0.000
1466086703,5.010,1.903,9.462,0.000
1466086704,5.000,1.759,8.752,0.000
1466086705,5.000,1.897,9.431,0.000
1466086706,5.000,1.801,8.954,0.000
1466086707,5.000,1.907,9.477,0.000
1466086708,5.000,1.795,8.927,0.000
1466086709,5.000,1.910,9.492,0.000
1466086710,5.000,1.804,8.969,0.000
1466086711,5.000,1.909,9.488,0.000
1466086712,5.000,1.804,8.973,0.000
1466086713,5.000,1.908,9.481,0.000
1466086714,5.000,1.831,9.103,0.000
1466086715,5.000,1.897,9.427,0.000
1466086716,5.010,1.905,9.469,0.000
1466086717,5.000,1.913,9.507,0.000
1466086718,5.000,1.905,9.469,0.000
1466086719,5.000,1.859,9.244,0.000
1466086720,5.000,1.911,9.496,0.000
1466086721,5.000,1.772,8.816,0.000
1466086722,5.000,1.911,9.492,0.000
1466086723,5.000,1.835,9.122,0.000
1466086724,5.000,1.911,9.500,0.000
1466086725,5.000,1.766,8.782,0.000
1466086726,5.000,1.907,9.477,0.000
1466086727,5.000,1.797,8.935,0.000
1466086728,5.000,1.907,9.477,0.000
1466086729,5.000,1.769,8.797,0.000
1466086730,5.000,1.916,9.530,0.000
