Timestamp,A7_Volt,A7_Amp,A7_Watt,A15_Volt,A15_Amp,A15_Watt,GPU_Volt,GPU_Amp,GPU_Watt,Mem_Volt,Mem_Amp,Mem_Watt,CPU0_Freq,CPU1_Freq,CPU2_Freq,CPU3_Freq,CPU4_Freq,CPU5_Freq,CPU6_Freq,CPU7_Freq,GPU_Freq,CPU4_Temp,CPU5_Temp,CPU6_Temp,CPU7_Temp,GPU_Temp,CPU0_USG,CPU1_USG,CPU2_USG,CPU3_USG,CPU4_USG,CPU5_USG,CPU6_USG,CPU7_USG,Fan_Speed_%
1466084320,1.237500,0.108763,0.133596,1.285000,0.830494,1.066550,0.993750,0.098952,0.097314,1.216250,0.015015,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,58,54,59,56,52,0,0,0,0,0,4,0,1,0
1466084321,1.237500,0.109983,0.134833,1.285000,0.830220,1.066550,0.993750,0.098800,0.097314,1.216250,0.015015,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,58,54,59,56,52,0,0,0,0,0,0,0,0,0
1466084322,1.237500,0.107238,0.132359,1.283750,0.827480,1.061041,0.993750,0.098800,0.097314,1.216250,0.014742,0.017024,1400,1400,1400,1400,2000,2000,2000,2000,600,58,54,59,56,52,0,0,0,0,0,0,0,0,0
1466084323,1.237500,0.109251,0.134833,1.285000,0.827754,1.062695,0.993750,0.098496,0.097314,1.216250,0.014742,0.017024,1400,1400,1400,1400,2000,2000,2000,2000,600,58,54,59,56,52,0,0,0,0,0,0,0,0,0
1466084324,1.237500,0.108763,0.133596,1.285000,0.827754,1.062695,0.993750,0.098800,0.097314,1.216250,0.014742,0.017024,1400,1400,1400,1400,2000,2000,2000,2000,600,57,53,59,56,52,0,0,0,0,0,0,0,0,0
1466084325,1.237500,0.107970,0.132359,1.285000,0.827206,1.062695,0.992500,0.098496,0.097216,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,57,53,59,56,52,0,0,0,0,0,0,0,0,0
1466084326,1.237500,0.107238,0.132359,1.285000,0.827480,1.062695,0.992500,0.098496,0.097216,1.216250,0.015015,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,57,53,59,56,52,0,1,0,0,0,0,0,1,0
1466084327,1.237500,0.107482,0.132359,1.285000,0.827206,1.062695,0.993750,0.098496,0.097314,1.216250,0.015015,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,57,53,59,56,52,0,0,0,0,0,0,0,0,0
1466084328,1.237500,0.106262,0.131122,1.285000,0.828028,1.063980,0.993750,0.098496,0.097314,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,57,53,59,56,52,0,0,0,0,0,0,0,0,0
1466084329,1.237500,0.107482,0.132359,1.285000,0.826932,1.061410,0.993750,0.098192,0.097314,1.216250,0.015015,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,60,54,59,57,52,0,0,0,0,0,0,0,0,0
1466084330,1.236250,0.118218,0.145848,1.296250,3.080856,3.991680,0.993750,0.101536,0.100293,1.222500,0.107744,0.130754,1400,1400,1400,1400,2000,2000,2000,2000,600,70,59,66,71,57,0,1,0,0,46,45,0,0,50
1466084331,1.236250,0.124257,0.153264,1.293750,2.594506,3.354042,0.993750,0.105944,0.104265,1.225000,0.164255,0.200900,1400,1400,1400,1400,2000,2000,2000,2000,600,75,61,68,75,59,0,0,0,0,99,99,0,0,50
1466084332,1.236250,0.139995,0.171804,1.301250,3.850522,5.008850,0.993750,0.112176,0.111216,1.222500,0.236964,0.288392,1400,1400,1400,1400,2000,2000,2000,2000,600,81,66,74,82,62,0,0,0,0,100,100,0,0,50
1466084333,1.236250,0.147010,0.181692,1.302500,3.976562,5.176752,0.993750,0.118256,0.117174,1.222500,0.239694,0.292058,1400,1400,1400,1400,2000,2000,2000,2000,600,83,68,77,86,64,0,0,0,0,100,100,0,0,50
