Timestamp,A7_Volt,A7_Amp,A7_Watt,A15_Volt,A15_Amp,A15_Watt,GPU_Volt,GPU_Amp,GPU_Watt,Mem_Volt,Mem_Amp,Mem_Watt,CPU0_Freq,CPU1_Freq,CPU2_Freq,CPU3_Freq,CPU4_Freq,CPU5_Freq,CPU6_Freq,CPU7_Freq,GPU_Freq,CPU4_Temp,CPU5_Temp,CPU6_Temp,CPU7_Temp,GPU_Temp,CPU0_USG,CPU1_USG,CPU2_USG,CPU3_USG,CPU4_USG,CPU5_USG,CPU6_USG,CPU7_USG,Fan_Speed_%
1466083956,1.237500,0.114741,0.141018,1.285000,0.871868,1.119235,0.992500,0.107464,0.106144,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,0,0,0,0,0,0,1,0
1466083957,1.236250,0.121024,0.149556,1.285000,0.892966,1.146220,0.992500,0.106704,0.105152,1.216250,0.016744,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,2,0,0,0,0,0,0,0
1466083958,1.237500,0.113216,0.139781,1.285000,0.867484,1.114095,0.992500,0.106704,0.105152,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,61,56,0,0,0,0,0,0,0,0,0
1466083959,1.237500,0.113521,0.139781,1.285000,0.866936,1.112810,0.992500,0.106552,0.105152,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,1,0,0,0,0,0,0,0
1466083960,1.237500,0.113216,0.139781,1.283750,0.865840,1.109795,0.992500,0.106552,0.105152,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466083961,1.236250,0.119011,0.147084,1.285000,0.908584,1.166780,0.992500,0.106248,0.105152,1.216250,0.018018,0.021888,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,1,0,0,0,0,0,1,0
1466083962,1.237500,0.114497,0.141018,1.283750,0.865292,1.109795,0.992500,0.106248,0.105152,1.216250,0.016289,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466083963,1.237500,0.112484,0.138544,1.285000,0.864196,1.110240,0.992500,0.106248,0.105152,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,1,0,0,0,0,0,0,0
1466083964,1.237500,0.114253,0.141018,1.283750,0.864470,1.108512,0.992500,0.106552,0.105152,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466083965,1.236250,0.120231,0.148320,1.285000,0.866388,1.112810,0.992500,0.106552,0.105152,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,58,65,62,56,0,1,0,0,0,0,0,0,0
1466083966,1.216250,0.463478,0.563008,1.301250,3.819834,4.968519,0.992500,0.114000,0.113088,1.218750,0.213759,0.259434,1400,1400,1400,1400,2000,2000,2000,2000,600,78,70,81,80,63,83,81,84,87,96,95,95,94,70
1466083967,1.216250,0.489464,0.594624,1.302500,4.025608,5.240550,0.993750,0.121296,0.120153,1.218750,0.244972,0.297192,1400,1400,1400,1400,2000,2000,2000,2000,600,83,75,86,85,66,98,100,100,100,100,100,99,100,70
1466083968,1.216250,0.494222,0.600704,1.302500,4.161512,5.417622,0.993750,0.127224,0.126111,1.218750,0.247702,0.300846,1400,1400,1400,1400,2000,2000,2000,2000,600,86,78,89,89,69,98,100,99,100,100,100,100,100,70
1466083969,1.216250,0.502701,0.610432,1.303750,4.226998,5.506478,0.993750,0.134520,0.133062,1.218750,0.247975,0.300846,1400,1400,1400,1400,2000,2000,2000,2000,600,88,80,92,92,71,99,100,100,100,100,100,100,99,70
1466083970,1.216250,0.507947,0.616512,1.303750,4.301526,5.604203,0.993750,0.140296,0.139020,1.218750,0.243243,0.295974,1400,1400,1400,1400,2000,2000,2000,2000,600,82,76,86,85,71,82,82,82,83,83,82,81,83,70
1466083971,1.236250,0.136762,0.168096,1.286250,1.065586,1.369590,0.992500,0.133000,0.131936,1.216250,0.017017,0.020672,1400,1400,1400,1400,2000,2000,2000,2000,600,73,68,75,73,66,0,0,0,0,0,0,0,0,70
1466083972,1.237500,0.129259,0.159573,1.285000,0.982290,1.261870,0.992500,0.125248,0.124000,1.216250,0.016289,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,70,65,72,69,63,0,1,0,0,0,0,0,0,70
1466083973,1.237500,0.124501,0.153388,1.285000,0.943108,1.211755,0.992500,0.119776,0.118048,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,68,63,69,67,61,0,0,0,0,0,0,0,0,70
1466083974,1.237500,0.123220,0.152151,1.285000,0.928312,1.192480,0.992500,0.117192,0.116064,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,66,62,
