Timestamp,A7_Volt,A7_Amp,A7_Watt,A15_Volt,A15_Amp,A15_Watt,GPU_Volt,GPU_Amp,GPU_Watt,Mem_Volt,Mem_Amp,Mem_Watt,CPU0_Freq,CPU1_Freq,CPU2_Freq,CPU3_Freq,CPU4_Freq,CPU5_Freq,CPU6_Freq,CPU7_Freq,GPU_Freq,CPU4_Temp,CPU5_Temp,CPU6_Temp,CPU7_Temp,GPU_Temp,CPU0_USG,CPU1_USG,CPU2_USG,CPU3_USG,CPU4_USG,CPU5_USG,CPU6_USG,CPU7_USG,Fan_Speed_%
1466085585,1.237500,0.115717,0.142255,1.285000,0.882828,1.133370,0.992500,0.109744,0.108128,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,3,3,3,3,9,11,6,9,0
1466085586,1.237500,0.115229,0.142255,1.285000,0.881458,1.132085,0.992500,0.109288,0.108128,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,58,64,61,57,0,0,0,0,0,0,0,0,0
1466085587,1.237500,0.114741,0.141018,1.285000,0.876526,1.125660,0.993750,0.108680,0.107244,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,64,61,56,0,0,0,0,0,0,0,0,0
1466085588,1.237500,0.115717,0.142255,1.285000,0.874334,1.123090,0.993750,0.107920,0.106251,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,0,0,0,0,0,0,0,0
1466085589,1.237500,0.115473,0.142255,1.285000,0.873786,1.121805,0.992500,0.107768,0.106144,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,0,0,0,0,0,0,0,0
1466085590,1.237500,0.114009,0.141018,1.285000,0.870498,1.117950,0.993750,0.107464,0.106251,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,0,0,0,0,0,0,0,0
1466085591,1.237500,0.114741,0.141018,1.285000,0.869402,1.116665,0.992500,0.107008,0.106144,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,60,56,0,0,0,0,0,0,0,0,0
1466085592,1.237500,0.114253,0.141018,1.285000,0.869676,1.116665,0.993750,0.107008,0.106251,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466085593,1.237500,0.111996,0.137307,1.285000,0.868580,1.115380,0.993750,0.106704,0.105258,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,1,0,0,0,0,0,0
1466085594,1.237500,0.113216,0.139781,1.285000,0.868306,1.115380,0.992500,0.107008,0.106144,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,56,0,0,0,0,0,0,0,0,0
1466085595,1.217500,0.467199,0.568339,1.301250,3.884772,5.053084,0.993750,0.114760,0.113202,1.221250,0.249522,0.304029,1400,1400,1400,1400,2000,2000,2000,2000,600,78,70,80,80,63,83,85,83,84,96,95,96,96,0
1466085596,1.216250,0.493246,0.599488,1.301250,3.862578,5.024462,0.993750,0.122208,0.121146,1.218750,0.242697,0.294756,1400,1400,1400,1400,2000,2000,2000,2000,600,83,75,85,85,66,98,100,99,100,100,100,100,100,70
1466085597,1.216250,0.500749,0.608000,1.302500,4.059584,5.284818,0.993750,0.128440,0.127104,1.220000,0.272272,0.331840,1400,1400,1400,1400,2000,2000,2000,2000,600,86,77,88,89,69,97,100,99,100,100,100,100,100,70
1466085598,1.216250,0.510448,0.620160,1.303750,4.119042,5.367057,0.993750,0.135280,0.134055,1.218750,0.262262,0.319116,1400,1400,1400,1400,2000,2000,2000,2000,600,88,80,91,91,71,100,100,100,100,100,100,100,98,70
1466085599,1.216250,0.512461,0.622592,1.303750,4.223436,5.502569,0.993750,0.140752,0.139020,1.222500,0.274729,0.334828,1400,1400,1400,1400,2000,2000,2000,2000,600,90,81,93,93,73,98,100,99,99,100,99,100,100,70
