Timestamp,A7_Volt,A7_Amp,A7_Watt,A15_Volt,A15_Amp,A15_Watt,GPU_Volt,GPU_Amp,GPU_Watt,Mem_Volt,Mem_Amp,Mem_Watt,CPU0_Freq,CPU1_Freq,CPU2_Freq,CPU3_Freq,CPU4_Freq,CPU5_Freq,CPU6_Freq,CPU7_Freq,GPU_Freq,CPU4_Temp,CPU5_Temp,CPU6_Temp,CPU7_Temp,GPU_Temp,CPU0_USG,CPU1_USG,CPU2_USG,CPU3_USG,CPU4_USG,CPU5_USG,CPU6_USG,CPU7_USG,Fan_Speed_%
1466087597,1.237500,0.118218,0.145966,1.285000,0.894062,1.148790,0.993750,0.112024,0.111216,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,64,60,65,63,58,3,3,3,3,22,17,9,12,0
1466087598,1.237500,0.116510,0.143492,1.285000,0.889404,1.142365,0.993750,0.111720,0.110223,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,64,59,65,62,58,0,2,0,0,0,0,0,0,0
1466087599,1.237500,0.117486,0.144729,1.285000,0.888582,1.141080,0.993750,0.111264,0.110223,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,65,62,58,0,0,0,0,0,0,0,0,0
1466087600,1.237500,0.116754,0.143492,1.285000,0.886664,1.138510,0.993750,0.110808,0.109230,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,65,62,57,0,1,0,0,0,0,0,0,0
1466087601,1.237500,0.114985,0.141018,1.285000,0.885842,1.137225,0.993750,0.110504,0.109230,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466087602,1.237500,0.115717,0.142255,1.285000,0.884472,1.135940,0.993750,0.110504,0.109230,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,1,0,0,0,0,0,0,0
1466087603,1.237500,0.117486,0.144729,1.285000,0.882006,1.133370,0.993750,0.109744,0.108237,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466087604,1.237500,0.116022,0.143492,1.285000,0.886116,1.138510,0.993750,0.110048,0.109230,1.216250,0.016016,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,1,0,0,0,0,0,0,0
1466087605,1.237500,0.116266,0.143492,1.285000,0.880636,1.130800,0.993750,0.109744,0.108237,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,64,62,57,0,0,0,0,0,0,0,0,0
1466087606,1.237500,0.116022,0.143492,1.285000,0.882280,1.133370,0.993750,0.109440,0.108237,1.216250,0.016289,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,65,60,66,63,57,0,1,0,0,0,0,0,0,0
1466087607,1.215000,0.572973,0.694980,1.298750,3.477608,4.513146,0.993750,0.117496,0.116181,1.217500,0.049231,0.059633,1400,1400,1400,1400,2000,2000,2000,2000,600,79,72,81,80,64,85,79,80,82,90,87,91,87,0
1466087608,1.216250,0.508740,0.617728,1.305000,4.237136,5.529285,0.993750,0.127528,0.126111,1.221250,0.290745,0.354090,1400,1400,1400,1400,2000,2000,2000,2000,600,83,75,86,86,67,97,99,98,100,98,99,99,99,70
1466087609,1.216250,0.498980,0.605568,1.303750,4.060406,5.290180,0.993750,0.131176,0.130083,1.218750,0.299208,0.364182,1400,1400,1400,1400,2000,2000,2000,2000,600,87,79,90,90,70,93,99,99,100,100,99,100,100,70
1466087610,1.216250,0.508984,0.617728,1.302500,4.074928,5.304348,0.993750,0.139232,0.138027,1.218750,0.310947,0.377580,1400,1400,1400,1400,2000,2000,2000,2000,600,88,80,92,92,72,92,95,96,99,100,98,100,100,70
1466087611,1.215000,0.567971,0.688905,1.301250,3.786954,4.925586,0.995000,0.143944,0.142285,1.221250,0.246701,0.300366,1400,1400,1400,1400,2000,2000,2000,2000,600,90,82,93,94,74,99,100,100,99,100,100,100,100,70
1466087612,1.216250,0.526491,0.639616,1.303750,4.099862,5.340997,0.995000,0.148048,0.147260,1.220000,0.309218,0.376980,1400,1400,1400,1400,2000,2000,2000,2000,600,92,84,94,95,74,99,99,100,100,100,99,99,99,70
1466087613,1.215000,0.533994,0.647595,1.196250,3.641460,4.354636,0.995000,0.151240,0.150245,1.218750,0.284193,0.345912,1400,1400,1400,1400,900,900,900,900,600,89,81,93,93,75,96,100,99,99,99,100,100,100,70
1466087614,1.215000,0.528199,0.641520,1.260000,3.697904,4.658220,0.995000,0.152304,0.151240,1.218750,0.289471,0.352002,1400,1400,1400,1400,2000,2000,2000,2000,600,92,85,95,95,75,99,99,99,99,100,100,100,100,70
1466087615,1.216250,0.517951,0.628672,1.236250,3.808326,4.706688,0.995000,0.154280,0.153230,1.220000,0.302939,0.368440,1400,1400,1400,1400,900,900,900,900,600,89,82,94,94,75,98,100,99,98,100,99,99,99,70
1466087616,1.215000,0.521245,0.633015,1.268750,3.617622,4.586356,0.995000,0.154280,0.153230,1.222500,0.241696,0.294502,1400,1400,1400,1400,2000,2000,2000,2000,600,92,85,94,94,76,98,98,100,98,100,100,100,100,70
1466087617,1.218750,0.434991,0.528612,1.255000,3.848056,4.829240,0.995000,0.155496,0.154225,1.221250,0.292201,0.356532,1400,1400,1400,1400,2000,2000,2000,2000,600,91,83,94,94,76,90,93,92,94,98,100,100,99,70
1466087618,1.216250,0.531981,0.645696,1.277500,3.766404,4.809182,0.995000,0.156712,0.155220,1.225000,0.201474,0.246225,1400,1400,1400,1400,2000,2000,2000,2000,600,93,84,95,95,76,98,99,100,99,100,99,100,100,90
1466087620,1.215000,0.543449,0.659745,1.231250,3.802572,4.680262,0.995000,0.156408,0.155220,1.218750,0.314951,0.382452,1400,1400,1400,1400,2000,2000,2000,2000,600,93,84,95,95,76,97,100,100,100,99,100,99,99,90
1466087621,1.215000,0.533994,0.647595,1.278750,3.794352,4.848732,0.995000,0.157168,0.156215,1.223750,0.251979,0.306973,1400,1400,1400,1400,2000,2000,2000,2000,600,90,82,93,92,76,97,100,99,99,100,100,100,100,90
1466087622,1.216250,0.512217,0.622592,1.215000,3.512132,4.267080,0.995000,0.157168,0.156215,1.218750,0.339248,0.412902,1400,1400,1400,1400,2000,2000,2000,2000,600,93,84,95,95,76,98,100,100,97,100,100,100,100,90
1466087623,1.215000,0.527955,0.640305,1.251250,3.406916,4.260906,0.993750,0.157776,0.155901,1.226250,0.213031,0.261138,1400,1400,1400,1400,2000,2000,2000,2000,600,93,84,95,95,76,96,95,98,100,98,100,100,100,90
1466087624,1.216250,0.485499,0.589760,1.201250,3.622554,4.350022,0.995000,0.157928,0.156215,1.218750,0.320229,0.389760,1400,1400,1400,1400,2000,2000,2000,2000,600,93,84,95,95,76,95,98,100,99,100,100,100,100,90
1466087625,1.215000,0.535946,0.650025,1.302500,3.862578,5.028324,0.995000,0.158536,0.157210,1.225000,0.196469,0.240100,1400,1400,1400,1400,2000,2000,2000,2000,600,91,83,94,94,76,99,99,99,99,99,100,100,100,90
1466087626,1.216250,0.493490,0.599488,1.251250,3.737634,4.674987,0.993750,0.158536,0.156894,1.220000,0.316225,0.385520,1400,1400,1400,1400,2000,2000,2000,2000,600,93,84,95,95,76,95,99,100,98,100,100,100,100,90
