Timestamp,A7_Volt,A7_Amp,A7_Watt,A15_Volt,A15_Amp,A15_Watt,GPU_Volt,GPU_Amp,GPU_Watt,Mem_Volt,Mem_Amp,Mem_Watt,CPU0_Freq,CPU1_Freq,CPU2_Freq,CPU3_Freq,CPU4_Freq,CPU5_Freq,CPU6_Freq,CPU7_Freq,GPU_Freq,CPU4_Temp,CPU5_Temp,CPU6_Temp,CPU7_Temp,GPU_Temp,CPU0_USG,CPU1_USG,CPU2_USG,CPU3_USG,CPU4_USG,CPU5_USG,CPU6_USG,CPU7_USG,Fan_Speed_%
1466083904,1.237500,0.114009,0.141018,1.285000,0.870224,1.117950,0.992500,0.107312,0.106144,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,0,0,0,0,0,0,0,0
1466083905,1.236250,0.119743,0.147084,1.285000,0.871594,1.119235,0.992500,0.107008,0.106144,1.216250,0.018018,0.021888,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,60,56,0,0,2,0,0,0,0,0,0
1466083906,1.237500,0.114009,0.141018,1.285000,0.867758,1.114095,0.992500,0.107008,0.106144,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,1,0,0,0,0,0,0,0,0
1466083907,1.237500,0.113216,0.139781,1.285000,0.866936,1.112810,0.992500,0.107008,0.106144,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466083908,1.237500,0.114741,0.141018,1.285000,0.867210,1.114095,0.993750,0.106704,0.105258,1.216250,0.016289,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466083909,1.237500,0.114741,0.141018,1.285000,0.867210,1.114095,0.993750,0.106704,0.105258,1.216250,0.016289,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466083910,1.237500,0.113521,0.139781,1.285000,0.867758,1.114095,0.992500,0.106552,0.105152,1.216250,0.016016,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,1,0,0,0,0,0,0
1466083911,1.237500,0.116266,0.143492,1.285000,0.976810,1.254160,0.992500,0.106704,0.105152,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,62,58,63,61,56,0,0,0,0,1,0,0,1,0
1466083912,1.237500,0.114497,0.141018,1.285000,0.868580,1.115380,0.992500,0.106552,0.105152,1.216250,0.016016,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,62,57,63,60,56,0,0,0,0,0,0,0,0,0
1466083913,1.237500,0.113765,0.139781,1.285000,0.868032,1.115380,0.992500,0.106552,0.105152,1.216250,0.015470,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,63,59,63,62,56,1,0,0,0,0,0,0,0,0
1466083915,1.236250,0.135725,0.166860,1.301250,3.853536,5.012753,0.993750,0.111264,0.110223,1.213750,0.239512,0.289907,1400,1400,1400,1400,2000,2000,2000,2000,600,80,73,74,74,62,0,0,0,0,93,0,0,93,50
1466083916,1.235000,0.144753,0.177840,1.302500,4.022320,5.236644,0.993750,0.120992,0.119160,1.212500,0.240240,0.290880,1400,1400,1400,1400,2000,2000,2000,2000,600,85,78,79,79,66,2,0,0,0,99,0,0,100,50
1466083917,1.236250,0.152012,0.187872,1.302500,4.131372,5.378562,0.993750,0.128744,0.127104,1.213750,0.241241,0.292333,1400,1400,1400,1400,2000,2000,2000,2000,600,88,81,82,82,68,0,0,0,0,100,0,0,100,50
1466083918,1.235000,0.146217,0.180310,1.286250,1.137374,1.462182,0.992500,0.131480,0.129952,1.215000,0.090454,0.109350,1400,1400,1400,1400,2000,2000,2000,2000,600,75,70,77,75,66,2,0,0,0,54,0,0,55,50
1466083919,1.237500,0.128771,0.158336,1.285000,0.982564,1.261870,0.992500,0.124944,0.123008,1.216250,0.017017,0.020672,1400,1400,1400,1400,2000,2000,2000,2000,600,70,65,72,69,63,0,0,0,0,0,0,0,0,50
1466083920,1.237500,0.122732,0.150914,1.285000,0.946396,1.215610,0.992500,0.119016,0.118048,1.216250,0.016016,0.019456,1400,1400,1400,1400,2000,2000,2000,2000,600,68,63,69,67,61,2,0,0,0,0,0,0,0,50
1466083921,1.237500,0.121024,0.149677,1.285000,0.921462,1.183485,0.992500,0.116736,0.115072,1.216250,0.015288,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,66,61,67,65,60,0,0,0,0,0,0,0,0,50
1466083922,1.237500,0.119743,0.147203,1.285000,0.904748,1.161640,0.992500,0.114000,0.113088,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,65,61,67,64,59,2,0,0,0,0,0,0,0,50
1466083923,1.237500,0.117730,0.144729,1.285000,0.894610,1.148790,0.992500,0.112024,0.111104,1.216250,0.015743,0.018240,1400,1400,1400,1400,2000,2000,2000,2000,600,64,60,66,63,58,0,0,0,0,0,0,0,0,50
1466083924,1.237500
